,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
1883,,,,,37,33,0.0043356568,NONE_STR,37,33,0.6282594,,,,
1884,,,,,37,34,0.003720373,NONE_STR,37,34,0.531684,,,,
1885,,,,,37,35,0.00200966,NONE_STR,37,35,0.27244574,,,,
1886,,,,,37,36,0.0024128556,NONE_STR,37,36,0.29711685,,,,
1887,,,,,37,37,0.007359579,NONE_STR,37,37,0.54287344,,,,
1888,,,,,37,38,0.0012814701,NONE_STR,37,38,1.5651928,,,,
1889,,,,,37,39,0.0011000931,NONE_STR,37,39,1.9872189,,,,
1890,,,,,37,40,0.0010852367,NONE_STR,37,40,1.7411534,,,,
1891,,,,,37,41,0.00077073276,NONE_STR,37,41,0.15970017,,,,
1892,,,,,37,42,0.00032132864,NONE_STR,37,42,-0.6849272,,,,
1893,,,,,37,43,0.00022386014,NONE_STR,37,43,-1.5952885,,,,
1894,,,,,37,44,0.00018131733,NONE_STR,37,44,-1.3406334,,,,
1895,,,,,37,45,0.00014846027,NONE_STR,37,45,-0.9865227,,,,
1896,,,,,37,46,0.00031158328,NONE_STR,37,46,-0.21166067,,,,
1897,,,,,37,47,0.000345096,NONE_STR,37,47,-0.09705205,,,,
1898,,,,,37,48,0.0003581643,NONE_STR,37,48,-0.6556138,,,,
1899,,,,,37,49,0.00023576617,NONE_STR,37,49,-1.0630629,,,,
1900,,,,,38,0,7.401407e-05,NONE_STR,38,0,0.51538545,,,,
1901,,,,,38,1,5.6311488e-05,NONE_STR,38,1,-0.5042524,,,,
1902,,,,,38,2,6.110966e-05,NONE_STR,38,2,-0.35594374,,,,
1903,,,,,38,3,6.0081482e-05,NONE_STR,38,3,-0.5573644,,,,
1904,,,,,38,4,6.695092e-05,NONE_STR,38,4,-0.22345495,,,,
1905,,,,,38,5,6.081164e-05,NONE_STR,38,5,-0.6330629,,,,
1906,,,,,38,6,5.9083104e-05,NONE_STR,38,6,-0.9416913,,,,
1907,,,,,38,7,6.701052e-05,NONE_STR,38,7,-0.798066,,,,
1908,,,,,38,8,7.149577e-05,NONE_STR,38,8,-0.37423703,,,,
1909,,,,,38,9,8.6829066e-05,NONE_STR,38,9,0.27248755,,,,
1910,,,,,38,10,0.00014698505,NONE_STR,38,10,0.7045196,,,,
1911,,,,,38,11,0.00018259883,NONE_STR,38,11,0.6385932,,,,
1912,,,,,38,12,6.879866e-05,NONE_STR,38,12,0.62856096,,,,
1913,,,,,38,13,0.00013399124,NONE_STR,38,13,-0.0037429107,,,,
1914,,,,,38,14,0.00015853345,NONE_STR,38,14,-0.103398666,,,,
1915,,,,,38,15,6.558001e-05,NONE_STR,38,15,-0.087878525,,,,
1916,,,,,38,16,5.5626035e-05,NONE_STR,38,16,-0.14676675,,,,
1917,,,,,38,17,6.0901046e-05,NONE_STR,38,17,-0.734656,,,,
1918,,,,,38,18,0.00045226514,NONE_STR,38,18,-0.9794559,,,,
1919,,,,,38,19,0.003006801,NONE_STR,38,19,-0.4446185,,,,
1920,,,,,38,20,0.007545978,NONE_STR,38,20,-0.39177147,,,,
1921,,,,,38,21,6.137788e-05,NONE_STR,38,21,-1.371278,,,,
1922,,,,,38,22,5.5268407e-05,NONE_STR,38,22,-1.0807818,,,,
1923,,,,,38,23,4.3809414e-05,NONE_STR,38,23,-1.1613882,,,,
1924,,,,,38,24,5.64754e-05,NONE_STR,38,24,-0.39075392,,,,
1925,,,,,38,25,8.584559e-05,NONE_STR,38,25,0.6238552,,,,
1926,,,,,38,26,9.684265e-05,NONE_STR,38,26,0.92820144,,,,
1927,,,,,38,27,0.00022697449,NONE_STR,38,27,1.3300886,,,,
1928,,,,,38,28,0.000107079744,NONE_STR,38,28,-0.74535847,,,,
1929,,,,,38,29,0.0006584376,NONE_STR,38,29,-0.09558733,,,,
1930,,,,,38,30,0.01127629,NONE_STR,38,30,0.48676684,,,,
1931,,,,,38,31,0.002546519,NONE_STR,38,31,0.38774908,,,,
1932,,,,,38,32,0.0020573735,NONE_STR,38,32,0.10581901,,,,
1933,,,,,38,33,0.0041175634,NONE_STR,38,33,0.2648971,,,,
1934,,,,,38,34,0.0035263896,NONE_STR,38,34,0.091854006,,,,
1935,,,,,38,35,0.001886636,NONE_STR,38,35,-0.2628535,,,,
1936,,,,,38,36,0.0022860616,NONE_STR,38,36,-0.06776682,,,,
1937,,,,,38,37,0.007070139,NONE_STR,38,37,0.29154882,,,,
1938,,,,,38,38,0.0011832267,NONE_STR,38,38,1.1176245,,,,
1939,,,,,38,39,0.0010181218,NONE_STR,38,39,1.7473459,,,,
1940,,,,,38,40,0.0010488927,NONE_STR,38,40,1.6025198,,,,
1941,,,,,38,41,0.0008352548,NONE_STR,38,41,1.0792704,,,,
1942,,,,,38,42,0.00034837425,NONE_STR,38,42,0.10638631,,,,
1943,,,,,38,43,0.00022561848,NONE_STR,38,43,-0.90075123,,,,
1944,,,,,38,44,0.00019477308,NONE_STR,38,44,-0.7741836,,,,
1945,,,,,38,45,0.00016343594,NONE_STR,38,45,-0.19932102,,,,
1946,,,,,38,46,0.00030449033,NONE_STR,38,46,0.20907122,,,,
1947,,,,,38,47,0.0003195852,NONE_STR,38,47,0.034672342,,,,
1948,,,,,38,48,0.0003258288,NONE_STR,38,48,-0.54158133,,,,
1949,,,,,38,49,0.00019700825,NONE_STR,38,49,-0.98753244,,,,
1950,,,,,39,0,0.00022020936,NONE_STR,39,0,1.0220473,,,,
1951,,,,,39,1,0.00017310679,NONE_STR,39,1,0.07098311,,,,
1952,,,,,39,2,0.00018768013,NONE_STR,39,2,0.19177409,,,,
1953,,,,,39,3,0.00015619397,NONE_STR,39,3,-0.35939056,,,,
1954,,,,,39,4,0.00011175871,NONE_STR,39,4,-1.090015,,,,
1955,,,,,39,5,0.00013558567,NONE_STR,39,5,-0.6424542,,,,
1956,,,,,39,6,0.00014640391,NONE_STR,39,6,-0.49201965,,,,
1957,,,,,39,7,0.0001500845,NONE_STR,39,7,-0.7246449,,,,
1958,,,,,39,8,0.00021487474,NONE_STR,39,8,0.39126125,,,,
1959,,,,,39,9,0.0002799183,NONE_STR,39,9,1.1467347,,,,
1960,,,,,39,10,0.00033800304,NONE_STR,39,10,0.94899017,,,,
1961,,,,,39,11,0.00025312603,NONE_STR,39,11,-0.15573318,,,,
1962,,,,,39,12,0.00012177229,NONE_STR,39,12,-0.9256414,,,,
1963,,,,,39,13,0.00014705956,NONE_STR,39,13,-1.3133551,,,,
1964,,,,,39,14,0.00012736022,NONE_STR,39,14,-1.7228625,,,,
1965,,,,,39,15,9.597838e-05,NONE_STR,39,15,-2.1131954,,,,
1966,,,,,39,16,0.000116854906,NONE_STR,39,16,-1.7285681,,,,
1967,,,,,39,17,0.00012759864,NONE_STR,39,17,-1.5038307,,,,
1968,,,,,39,18,0.00036270916,NONE_STR,39,18,-0.9911799,,,,
1969,,,,,39,19,0.0024269223,NONE_STR,39,19,-0.6614744,,,,
1970,,,,,39,20,0.0059015453,NONE_STR,39,20,-1.0267828,,,,
1971,,,,,39,21,0.000112086535,NONE_STR,39,21,-1.3742448,,,,
1972,,,,,39,22,0.000106051564,NONE_STR,39,22,-1.1572552,,,,
1973,,,,,39,23,7.562339e-05,NONE_STR,39,23,-1.6696678,,,,
1974,,,,,39,24,8.2209706e-05,NONE_STR,39,24,-1.6465979,,,,
1975,,,,,39,25,9.007752e-05,NONE_STR,39,25,-1.6342434,,,,
1976,,,,,39,26,9.11355e-05,NONE_STR,39,26,-1.5944402,,,,
1977,,,,,39,27,0.00020179152,NONE_STR,39,27,-0.7212051,,,,
1978,,,,,39,28,0.000102862716,NONE_STR,39,28,-1.372381,,,,
1979,,,,,39,29,0.0005109012,NONE_STR,39,29,-1.264029,,,,
1980,,,,,39,30,0.009616151,NONE_STR,39,30,-0.4493259,,,,
1981,,,,,39,31,0.002244696,NONE_STR,39,31,-0.16180424,,,,
1982,,,,,39,32,0.0017741323,NONE_STR,39,32,-0.374789,,,,
1983,,,,,39,33,0.0034266263,NONE_STR,39,33,-0.53582215,,,,
1984,,,,,39,34,0.0029029995,NONE_STR,39,34,-0.6220066,,,,
1985,,,,,39,35,0.0015609562,NONE_STR,39,35,-0.6748439,,,,
1986,,,,,39,36,0.0019185692,NONE_STR,39,36,-0.54797816,,,,
1987,,,,,39,37,0.0058919936,NONE_STR,39,37,-0.55005676,,,,
1988,,,,,39,38,0.00093352795,NONE_STR,39,38,-0.5979465,,,,
1989,,,,,39,39,0.00086531043,NONE_STR,39,39,0.08099797,,,,
1990,,,,,39,40,0.00085809827,NONE_STR,39,40,0.028048886,,,,
1991,,,,,39,41,0.0005631447,NONE_STR,39,41,-0.50763613,,,,
1992,,,,,39,42,0.00020648539,NONE_STR,39,42,-1.129946,,,,
1993,,,,,39,43,0.00020082295,NONE_STR,39,43,-0.9394528,,,,
1994,,,,,39,44,0.00022889674,NONE_STR,39,44,-0.8124613,,,,
1995,,,,,39,45,0.00031095743,NONE_STR,39,45,0.08690693,,,,
1996,,,,,39,46,0.0003106892,NONE_STR,39,46,-0.39804217,,,,
1997,,,,,39,47,0.00025106966,NONE_STR,39,47,-0.7314413,,,,
1998,,,,,39,48,0.00022050738,NONE_STR,39,48,-1.0048794,,,,
1999,,,,,39,49,0.00021250546,NONE_STR,39,49,-0.91056335,,,,
2000,,,,,40,0,0.00018699467,NONE_STR,40,0,-0.5001689,,,,
2001,,,,,40,1,0.00016467273,NONE_STR,40,1,-0.9372778,,,,
2002,,,,,40,2,0.00014822185,NONE_STR,40,2,-1.2747158,,,,
2003,,,,,40,3,0.00014175475,NONE_STR,40,3,-1.4266633,,,,
2004,,,,,40,4,0.00012339652,NONE_STR,40,4,-1.7835644,,,,
2005,,,,,40,5,0.000120803714,NONE_STR,40,5,-2.2014058,,,,
2006,,,,,40,6,0.00011906028,NONE_STR,40,6,-2.0953634,,,,
2007,,,,,40,7,0.00013895333,NONE_STR,40,7,-1.2477052,,,,
2008,,,,,40,8,0.00017860532,NONE_STR,40,8,-0.6026861,,,,
2009,,,,,40,9,0.00024719536,NONE_STR,40,9,0.6408885,,,,
2010,,,,,40,10,0.00021384656,NONE_STR,40,10,-0.3148541,,,,
2011,,,,,40,11,0.00016620755,NONE_STR,40,11,-0.7967698,,,,
2012,,,,,40,12,0.00016964972,NONE_STR,40,12,-0.18225816,,,,
2013,,,,,40,13,0.00017420948,NONE_STR,40,13,-0.7849124,,,,
2014,,,,,40,14,0.00014987588,NONE_STR,40,14,-1.7838525,,,,
2015,,,,,40,15,0.00012348592,NONE_STR,40,15,-2.6932516,,,,
2016,,,,,40,16,0.00011602044,NONE_STR,40,16,-2.8577876,,,,
2017,,,,,40,17,0.00011500716,NONE_STR,40,17,-2.4365907,,,,
2018,,,,,40,18,0.00022992492,NONE_STR,40,18,-0.72923636,,,,
2019,,,,,40,19,0.00086152554,NONE_STR,40,19,0.043127127,,,,
2020,,,,,40,20,0.0018480122,NONE_STR,40,20,-0.49486223,,,,
2021,,,,,40,21,0.00014834106,NONE_STR,40,21,-1.3096243,,,,
2022,,,,,40,22,0.0001155287,NONE_STR,40,22,-2.19868,,,,
2023,,,,,40,23,0.00015863776,NONE_STR,40,23,-1.0869529,,,,
2024,,,,,40,24,0.00020043552,NONE_STR,40,24,0.13673055,,,,
2025,,,,,40,25,0.00019620359,NONE_STR,40,25,0.43441373,,,,
2026,,,,,40,26,0.00020231307,NONE_STR,40,26,0.48813218,,,,
2027,,,,,40,27,0.00035613775,NONE_STR,40,27,0.9562223,,,,
2028,,,,,40,28,0.00017082691,NONE_STR,40,28,-1.5427974,,,,
2029,,,,,40,29,0.00026105344,NONE_STR,40,29,-1.183795,,,,
2030,,,,,40,30,0.0027630478,NONE_STR,40,30,-0.39719945,,,,
2031,,,,,40,31,0.00068573654,NONE_STR,40,31,-0.5128249,,,,
2032,,,,,40,32,0.0005335212,NONE_STR,40,32,-0.96380794,,,,
2033,,,,,40,33,0.00087478757,NONE_STR,40,33,-1.7904344,,,,
2034,,,,,40,34,0.0007095635,NONE_STR,40,34,-1.9858915,,,,
2035,,,,,40,35,0.00041785836,NONE_STR,40,35,-1.5759649,,,,
2036,,,,,40,36,0.00049959123,NONE_STR,40,36,-1.3388375,,,,
2037,,,,,40,37,0.0014062524,NONE_STR,40,37,-1.2784684,,,,
2038,,,,,40,38,0.0007608831,NONE_STR,40,38,0.6254448,,,,
2039,,,,,40,39,0.0013479888,NONE_STR,40,39,3.435874,,,,
2040,,,,,40,40,0.0014880747,NONE_STR,40,40,5.8418365,,,,
2041,,,,,40,41,0.0008416772,NONE_STR,40,41,2.0946631,,,,
2042,,,,,40,42,0.00036545098,NONE_STR,40,42,-0.09624048,,,,
2043,,,,,40,43,0.00025087595,NONE_STR,40,43,-0.7857328,,,,
2044,,,,,40,44,0.00016500056,NONE_STR,40,44,-1.6814395,,,,
2045,,,,,40,45,0.00020587444,NONE_STR,40,45,-1.0809118,,,,
2046,,,,,40,46,0.00014157593,NONE_STR,40,46,-1.4938601,,,,
2047,,,,,40,47,0.00015196204,NONE_STR,40,47,-1.551121,,,,
2048,,,,,40,48,0.00017035007,NONE_STR,40,48,-1.4591407,,,,
2049,,,,,40,49,0.00022740662,NONE_STR,40,49,-0.96138173,,,,
2050,,,,,41,0,0.000204131,NONE_STR,41,0,0.40430424,,,,
2051,,,,,41,1,0.00020754337,NONE_STR,41,1,0.61688423,,,,
2052,,,,,41,2,0.00019176304,NONE_STR,41,2,0.32519096,,,,
2053,,,,,41,3,0.00017806888,NONE_STR,41,3,0.031021854,,,,
2054,,,,,41,4,0.0001823157,NONE_STR,41,4,0.14668876,,,,
2055,,,,,41,5,0.00017397106,NONE_STR,41,5,-0.074298434,,,,
2056,,,,,41,6,0.0001770407,NONE_STR,41,6,0.105928764,,,,
2057,,,,,41,7,0.0001797229,NONE_STR,41,7,-6.424243e-05,,,,
2058,,,,,41,8,0.00015814602,NONE_STR,41,8,-0.557686,,,,
2059,,,,,41,9,0.00018817186,NONE_STR,41,9,-0.20612538,,,,
2060,,,,,41,10,0.00018410385,NONE_STR,41,10,-0.4062297,,,,
2061,,,,,41,11,0.00018240511,NONE_STR,41,11,-0.2432217,,,,
2062,,,,,41,12,0.00015039742,NONE_STR,41,12,-0.485803,,,,
2063,,,,,41,13,0.00017867982,NONE_STR,41,13,0.13081808,,,,
2064,,,,,41,14,0.00017239153,NONE_STR,41,14,0.225748,,,,
2065,,,,,41,15,0.00015200675,NONE_STR,41,15,-0.21790943,,,,
2066,,,,,41,16,0.00014969707,NONE_STR,41,16,-0.54519093,,,,
2067,,,,,41,17,0.0001578778,NONE_STR,41,17,-0.1886346,,,,
2068,,,,,41,18,0.00021117926,NONE_STR,41,18,1.1451834,,,,
2069,,,,,41,19,0.00038777292,NONE_STR,41,19,1.6484339,,,,
2070,,,,,41,20,0.00075401366,NONE_STR,41,20,1.8389802,,,,
2071,,,,,41,21,0.0004862398,NONE_STR,41,21,3.563509,,,,
2072,,,,,41,22,0.00022596121,NONE_STR,41,22,1.4794166,,,,
2073,,,,,41,23,0.0001859963,NONE_STR,41,23,0.5623876,,,,
2074,,,,,41,24,0.00019071996,NONE_STR,41,24,0.5770116,,,,
2075,,,,,41,25,0.00019487739,NONE_STR,41,25,1.0066545,,,,
2076,,,,,41,26,0.00020982325,NONE_STR,41,26,1.0066206,,,,
2077,,,,,41,27,0.00034584105,NONE_STR,41,27,0.92169553,,,,
2078,,,,,41,28,0.00019744039,NONE_STR,41,28,-0.6246165,,,,
2079,,,,,41,29,0.00015842915,NONE_STR,41,29,-1.0205189,,,,
2080,,,,,41,30,0.00027687848,NONE_STR,41,30,-1.0645407,,,,
2081,,,,,41,31,0.00010931492,NONE_STR,41,31,-1.3984239,,,,
2082,,,,,41,32,9.560585e-05,NONE_STR,41,32,-1.6912825,,,,
2083,,,,,41,33,0.00010341406,NONE_STR,41,33,-1.7687836,,,,
2084,,,,,41,34,9.569526e-05,NONE_STR,41,34,-1.5844711,,,,
2085,,,,,41,35,9.788573e-05,NONE_STR,41,35,-1.3551012,,,,
2086,,,,,41,36,0.000105813146,NONE_STR,41,36,-1.2815447,,,,
2087,,,,,41,37,0.0002476573,NONE_STR,41,37,-1.0354747,,,,
2088,,,,,41,38,0.00043946505,NONE_STR,41,38,0.106629916,,,,
2089,,,,,41,39,0.0007676333,NONE_STR,41,39,1.4280782,,,,
2090,,,,,41,40,0.00069361925,NONE_STR,41,40,1.9392947,,,,
2091,,,,,41,41,0.00048187375,NONE_STR,41,41,0.69194853,,,,
2092,,,,,41,42,0.00044694543,NONE_STR,41,42,0.59138644,,,,
2093,,,,,41,43,0.0004875958,NONE_STR,41,43,1.1416364,,,,
2094,,,,,41,44,0.0003298372,NONE_STR,41,44,0.053437993,,,,
2095,,,,,41,45,0.00015360117,NONE_STR,41,45,-1.1018968,,,,
2096,,,,,41,46,0.0001565814,NONE_STR,41,46,-1.3812727,,,,
2097,,,,,41,47,0.00016096234,NONE_STR,41,47,-1.2689966,,,,
2098,,,,,41,48,0.00024329126,NONE_STR,41,48,-0.44693393,,,,
2099,,,,,41,49,0.00029367208,NONE_STR,41,49,0.123659894,,,,
2100,,,,,42,0,0.00013127923,NONE_STR,42,0,-0.8691294,,,,
2101,,,,,42,1,0.00015603006,NONE_STR,42,1,0.37152344,,,,
2102,,,,,42,2,0.00017206371,NONE_STR,42,2,0.75857604,,,,
2103,,,,,42,3,0.00016446412,NONE_STR,42,3,0.8377618,,,,
2104,,,,,42,4,0.00018204749,NONE_STR,42,4,1.7392805,,,,
2105,,,,,42,5,0.00014959276,NONE_STR,42,5,0.5979671,,,,
2106,,,,,42,6,0.00012330711,NONE_STR,42,6,-0.3317528,,,,
2107,,,,,42,7,0.00013260543,NONE_STR,42,7,-0.09136938,,,,
2108,,,,,42,8,0.0001488626,NONE_STR,42,8,0.24320513,,,,
2109,,,,,42,9,0.00014324486,NONE_STR,42,9,0.04436371,,,,
2110,,,,,42,10,0.00013630092,NONE_STR,42,10,-0.34379196,,,,
2111,,,,,42,11,0.00016611814,NONE_STR,42,11,0.5753452,,,,
2112,,,,,42,12,0.0001219213,NONE_STR,42,12,-0.14062299,,,,
2113,,,,,42,13,0.00011719763,NONE_STR,42,13,-0.4370289,,,,
2114,,,,,42,14,0.00010254979,NONE_STR,42,14,-0.6306602,,,,
2115,,,,,42,15,0.000102072954,NONE_STR,42,15,-0.5062716,,,,
2116,,,,,42,16,0.0001091063,NONE_STR,42,16,-0.12958264,,,,
2117,,,,,42,17,0.00011411309,NONE_STR,42,17,0.038750924,,,,
2118,,,,,42,18,0.00010932982,NONE_STR,42,18,-0.14830321,,,,
2119,,,,,42,19,0.00011692941,NONE_STR,42,19,-0.17381401,,,,
2120,,,,,42,20,0.00018936396,NONE_STR,42,20,0.114799075,,,,
2121,,,,,42,21,0.00029082596,NONE_STR,42,21,3.1405532,,,,
2122,,,,,42,22,0.00012370944,NONE_STR,42,22,0.4190195,,,,
2123,,,,,42,23,9.8347664e-05,NONE_STR,42,23,-0.76963466,,,,
2124,,,,,42,24,9.666383e-05,NONE_STR,42,24,-0.98064375,,,,
2125,,,,,42,25,9.3340874e-05,NONE_STR,42,25,-1.0274453,,,,
2126,,,,,42,26,9.457767e-05,NONE_STR,42,26,-0.9237991,,,,
2127,,,,,42,27,0.000102609396,NONE_STR,42,27,-0.96005535,,,,
2128,,,,,42,28,0.00019317865,NONE_STR,42,28,-0.20314182,,,,
2129,,,,,42,29,0.00019779801,NONE_STR,42,29,-0.46345925,,,,
2130,,,,,42,30,0.00023077428,NONE_STR,42,30,-0.18038206,,,,
2131,,,,,42,31,0.00014920533,NONE_STR,42,31,0.3728626,,,,
2132,,,,,42,32,0.00012603402,NONE_STR,42,32,0.18496722,,,,
2133,,,,,42,33,0.00010587275,NONE_STR,42,33,-0.5739919,,,,
2134,,,,,42,34,8.930266e-05,NONE_STR,42,34,-1.1791888,,,,
2135,,,,,42,35,8.331239e-05,NONE_STR,42,35,-1.2552792,,,,
2136,,,,,42,36,8.955598e-05,NONE_STR,42,36,-1.0746927,,,,
2137,,,,,42,37,0.00025586784,NONE_STR,42,37,-0.3031041,,,,
2138,,,,,42,38,0.00044076145,NONE_STR,42,38,0.43794382,,,,
2139,,,,,42,39,0.0005104542,NONE_STR,42,39,1.2393667,,,,
2140,,,,,42,40,0.00035844743,NONE_STR,42,40,1.1796803,,,,
2141,,,,,42,41,0.00016370416,NONE_STR,42,41,-0.6949257,,,,
2142,,,,,42,42,0.00018937886,NONE_STR,42,42,-0.47713012,,,,
2143,,,,,42,43,0.00015057623,NONE_STR,42,43,-0.72571903,,,,
2144,,,,,42,44,0.00014476478,NONE_STR,42,44,-0.9345253,,,,
2145,,,,,42,45,0.0002553165,NONE_STR,42,45,-0.27306125,,,,
2146,,,,,42,46,0.00022141635,NONE_STR,42,46,-0.5061488,,,,
2147,,,,,42,47,0.00018523633,NONE_STR,42,47,-0.6666637,,,,
2148,,,,,42,48,0.00013139844,NONE_STR,42,48,-1.0478185,,,,
2149,,,,,42,49,0.00016346574,NONE_STR,42,49,-0.47076938,,,,
2150,,,,,43,0,0.00021280348,NONE_STR,43,0,-1.2256299,,,,
2151,,,,,43,1,0.00017699599,NONE_STR,43,1,-1.9547377,,,,
2152,,,,,43,2,0.00018553436,NONE_STR,43,2,-1.74651,,,,
2153,,,,,43,3,0.00022190809,NONE_STR,43,3,-0.9884835,,,,
2154,,,,,43,4,0.00023183227,NONE_STR,43,4,-0.8078783,,,,
2155,,,,,43,5,0.00024826825,NONE_STR,43,5,-0.58949405,,,,
2156,,,,,43,6,0.00024561584,NONE_STR,43,6,-0.74383515,,,,
2157,,,,,43,7,0.00021195412,NONE_STR,43,7,-1.3186255,,,,
2158,,,,,43,8,0.00020223856,NONE_STR,43,8,-1.2242103,,,,
2159,,,,,43,9,0.00022947788,NONE_STR,43,9,-0.7646537,,,,
2160,,,,,43,10,0.00024010241,NONE_STR,43,10,-0.73727506,,,,
2161,,,,,43,11,0.0002683848,NONE_STR,43,11,-0.07531221,,,,
2162,,,,,43,12,0.00022312999,NONE_STR,43,12,-0.9220232,,,,
2163,,,,,43,13,0.00018136203,NONE_STR,43,13,-1.8078198,,,,
2164,,,,,43,14,0.0001654923,NONE_STR,43,14,-2.0993433,,,,
2165,,,,,43,15,0.00017644465,NONE_STR,43,15,-2.4605548,,,,
2166,,,,,43,16,0.00016911328,NONE_STR,43,16,-2.2839644,,,,
2167,,,,,43,17,0.00016623735,NONE_STR,43,17,-2.1027222,,,,
2168,,,,,43,18,0.00017791986,NONE_STR,43,18,-2.3531125,,,,
2169,,,,,43,19,0.00019524992,NONE_STR,43,19,-2.2083285,,,,
2170,,,,,43,20,0.00024074316,NONE_STR,43,20,-1.3511863,,,,
2171,,,,,43,21,0.00033195317,NONE_STR,43,21,1.070374,,,,
2172,,,,,43,22,0.00022776425,NONE_STR,43,22,-1.037471,,,,
2173,,,,,43,23,0.00022532046,NONE_STR,43,23,-1.094816,,,,
2174,,,,,43,24,0.00023189187,NONE_STR,43,24,-0.8557959,,,,
2175,,,,,43,25,0.00022694468,NONE_STR,43,25,-1.0768293,,,,
2176,,,,,43,26,0.00022691488,NONE_STR,43,26,-1.1517383,,,,
2177,,,,,43,27,0.00025869906,NONE_STR,43,27,-0.7025813,,,,
2178,,,,,43,28,0.00037515163,NONE_STR,43,28,0.14772315,,,,
2179,,,,,43,29,0.00040215254,NONE_STR,43,29,0.04302894,,,,
2180,,,,,43,30,0.00036466122,NONE_STR,43,30,0.22692621,,,,
2181,,,,,43,31,0.0002464652,NONE_STR,43,31,-0.5447114,,,,
2182,,,,,43,32,0.00022804737,NONE_STR,43,32,-1.3072861,,,,
2183,,,,,43,33,0.00021739304,NONE_STR,43,33,-2.1554601,,,,
2184,,,,,43,34,0.00020563602,NONE_STR,43,34,-2.6031475,,,,
2185,,,,,43,35,0.00019957125,NONE_STR,43,35,-2.3522792,,,,
2186,,,,,43,36,0.00019647181,NONE_STR,43,36,-1.9581491,,,,
2187,,,,,43,37,0.00029940903,NONE_STR,43,37,-0.7754932,,,,
2188,,,,,43,38,0.0003964305,NONE_STR,43,38,-0.34407127,,,,
2189,,,,,43,39,0.0004988611,NONE_STR,43,39,0.3564212,,,,
2190,,,,,43,40,0.00042910874,NONE_STR,43,40,0.4201108,,,,
2191,,,,,43,41,0.00032189488,NONE_STR,43,41,-0.45002174,,,,
2192,,,,,43,42,0.0003310889,NONE_STR,43,42,-0.49460393,,,,
2193,,,,,43,43,0.00026208162,NONE_STR,43,43,-1.003684,,,,
2194,,,,,43,44,0.00029622018,NONE_STR,43,44,-0.76275283,,,,
2195,,,,,43,45,0.00044809282,NONE_STR,43,45,0.15607247,,,,
2196,,,,,43,46,0.0004158765,NONE_STR,43,46,-0.028790014,,,,
2197,,,,,43,47,0.00038193166,NONE_STR,43,47,-0.09033051,,,,
2198,,,,,43,48,0.00031365454,NONE_STR,43,48,-0.45817822,,,,
2199,,,,,43,49,0.00030332804,NONE_STR,43,49,-0.46356648,,,,
2200,,,,,44,0,5.38826e-05,NONE_STR,44,0,-1.5401244,,,,
2201,,,,,44,1,5.1632524e-05,NONE_STR,44,1,-1.3100178,,,,
2202,,,,,44,2,6.197393e-05,NONE_STR,44,2,-0.588043,,,,
2203,,,,,44,3,5.5864453e-05,NONE_STR,44,3,-0.7542817,,,,
2204,,,,,44,4,5.6818128e-05,NONE_STR,44,4,-0.6117918,,,,
2205,,,,,44,5,8.170307e-05,NONE_STR,44,5,0.56013536,,,,
2206,,,,,44,6,8.395314e-05,NONE_STR,44,6,0.78700274,,,,
2207,,,,,44,7,7.478893e-05,NONE_STR,44,7,0.07639605,,,,
2208,,,,,44,8,7.365644e-05,NONE_STR,44,8,-0.17746499,,,,
2209,,,,,44,9,8.042157e-05,NONE_STR,44,9,0.033344224,,,,
2210,,,,,44,10,9.3728304e-05,NONE_STR,44,10,0.46549383,,,,
2211,,,,,44,11,9.942055e-05,NONE_STR,44,11,1.1213663,,,,
2212,,,,,44,12,5.763769e-05,NONE_STR,44,12,0.15126412,,,,
2213,,,,,44,13,5.9500337e-05,NONE_STR,44,13,0.04599709,,,,
2214,,,,,44,14,6.134808e-05,NONE_STR,44,14,0.7322266,,,,
2215,,,,,44,15,5.477667e-05,NONE_STR,44,15,0.78501123,,,,
2216,,,,,44,16,5.814433e-05,NONE_STR,44,16,0.8083113,,,,
2217,,,,,44,17,6.081164e-05,NONE_STR,44,17,0.77832764,,,,
2218,,,,,44,18,5.5730343e-05,NONE_STR,44,18,0.7215353,,,,
2219,,,,,44,19,6.28829e-05,NONE_STR,44,19,0.8705212,,,,
2220,,,,,44,20,0.00012563169,NONE_STR,44,20,0.81991255,,,,
2221,,,,,44,21,0.00013418496,NONE_STR,44,21,2.7857964,,,,
2222,,,,,44,22,5.5909157e-05,NONE_STR,44,22,0.72770715,,,,
2223,,,,,44,23,4.2408705e-05,NONE_STR,44,23,-0.26501572,,,,
2224,,,,,44,24,4.4047832e-05,NONE_STR,44,24,-0.21043968,,,,
2225,,,,,44,25,4.5582652e-05,NONE_STR,44,25,0.062852785,,,,
2226,,,,,44,26,4.5835972e-05,NONE_STR,44,26,-0.2580892,,,,
2227,,,,,44,27,5.7280064e-05,NONE_STR,44,27,-0.879445,,,,
2228,,,,,44,28,0.00014515221,NONE_STR,44,28,0.035435084,,,,
2229,,,,,44,29,0.00016309321,NONE_STR,44,29,-0.192622,,,,
