,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
1110,22,10,0.017527848,22,10,1.4074467,,,,
1111,22,11,0.016910732,22,11,1.7223516,,,,
1112,22,12,0.013925627,22,12,0.9393025,,,,
1113,22,13,0.023004025,22,13,0.5155356,,,,
1114,22,14,0.022007242,22,14,0.38569567,,,,
1115,22,15,0.01638563,22,15,0.28525826,,,,
1116,22,16,0.018208891,22,16,0.16207539,,,,
1117,22,17,0.020217344,22,17,0.08365,,,,
1118,22,18,0.015579909,22,18,0.046083514,,,,
1119,22,19,0.01564838,22,19,0.073160335,,,,
1120,22,20,0.029163197,22,20,0.49348798,,,,
1121,22,21,0.02076909,22,21,-0.093487896,,,,
1122,22,22,0.014518708,22,22,0.17944421,,,,
1123,22,23,0.014448807,22,23,0.41368186,,,,
1124,22,24,0.015231192,22,24,0.50107753,,,,
1125,22,25,0.0139743835,22,25,0.78045946,,,,
1126,22,26,0.014011532,22,26,0.9244538,,,,
1127,22,27,0.018952504,22,27,1.1904082,,,,
1128,22,28,0.022294387,22,28,2.382351,,,,
1129,22,29,0.02315168,22,29,2.257998,,,,
1130,22,30,0.015767604,22,30,0.5304025,,,,
1131,22,31,0.012904182,22,31,0.5187889,,,,
1132,22,32,0.012965322,22,32,0.60595685,,,,
1133,22,33,0.013252288,22,33,0.48325142,,,,
1134,22,34,0.013154909,22,34,0.5217183,,,,
1135,22,35,0.012950763,22,35,0.6707514,,,,
1136,22,36,0.012657002,22,36,0.4663367,,,,
1137,22,37,0.01202932,22,37,-0.005818127,,,,
1138,22,38,0.011592314,22,38,0.07225982,,,,
1139,22,39,0.01168552,22,39,-0.048134554,,,,
1140,22,40,0.011169806,22,40,-0.3516418,,,,
1141,22,41,0.012208104,22,41,0.0044860533,,,,
1142,22,42,0.01193127,22,42,-0.032376174,,,,
1143,22,43,0.011276484,22,43,-0.43775746,,,,
1144,22,44,0.012070194,22,44,-0.12512472,,,,
1145,22,45,0.012462288,22,45,0.15047383,,,,
1146,22,46,0.014050618,22,46,1.1073066,,,,
1147,22,47,0.0144458115,22,47,1.4241629,,,,
1148,22,48,0.015051618,22,48,1.7749454,,,,
1149,22,49,0.01509884,22,49,1.8530439,,,,
1150,23,0,0.0072105676,23,0,1.6345838,,,,
1151,23,1,0.0056793094,23,1,-0.0038360117,,,,
1152,23,2,0.004868433,23,2,-0.7876488,,,,
1153,23,3,0.003337562,23,3,-1.7259489,,,,
1154,23,4,0.0030281842,23,4,-1.7476248,,,,
1155,23,5,0.005325645,23,5,-0.15290257,,,,
1156,23,6,0.0073944926,23,6,1.2233324,,,,
1157,23,7,0.008677706,23,7,0.80468994,,,,
1158,23,8,0.010142177,23,8,1.2901541,,,,
1159,23,9,0.009483293,23,9,1.8358114,,,,
1160,23,10,0.009381011,23,10,1.513202,,,,
1161,23,11,0.008731306,23,11,1.5169796,,,,
1162,23,12,0.0067961514,23,12,0.69611686,,,,
1163,23,13,0.01215224,23,13,0.23955394,,,,
1164,23,14,0.01111494,23,14,0.08160203,,,,
1165,23,15,0.008086339,23,15,0.076895714,,,,
1166,23,16,0.00952816,23,16,0.014355811,,,,
1167,23,17,0.010893837,23,17,-0.05393382,,,,
1168,23,18,0.0076182783,23,18,-0.10150929,,,,
1169,23,19,0.0072846413,23,19,-0.099454716,,,,
1170,23,20,0.01707305,23,20,0.38822526,,,,
1171,23,21,0.017925754,23,21,0.28804052,,,,
1172,23,22,0.009534165,23,22,0.27535054,,,,
1173,23,23,0.0089716315,23,23,0.30242288,,,,
1174,23,24,0.009600848,23,24,0.27079895,,,,
1175,23,25,0.007707894,23,25,0.2596727,,,,
1176,23,26,0.007598117,23,26,0.2806246,,,,
1177,23,27,0.011902168,23,27,0.2710822,,,,
1178,23,28,0.011138827,23,28,0.6865693,,,,
1179,23,29,0.01112245,23,29,0.98280066,,,,
1180,23,30,0.006899327,23,30,0.5151611,,,,
1181,23,31,0.006260246,23,31,1.3004938,,,,
1182,23,32,0.0063224584,23,32,1.4482512,,,,
1183,23,33,0.006326616,23,33,1.1378932,,,,
1184,23,34,0.006207511,23,34,1.0058323,,,,
1185,23,35,0.0062179863,23,35,1.193102,,,,
1186,23,36,0.006179884,23,36,1.0589,,,,
1187,23,37,0.0058768243,23,37,0.058286976,,,,
1188,23,38,0.005071923,23,38,-0.40327978,,,,
1189,23,39,0.004625514,23,39,-0.7500448,,,,
1190,23,40,0.003711328,23,40,-1.3485283,,,,
1191,23,41,0.004052177,23,41,-1.1923205,,,,
1192,23,42,0.004888281,23,42,-0.7780681,,,,
1193,23,43,0.005769804,23,43,-0.28785905,,,,
1194,23,44,0.006112084,23,44,-0.06076368,,,,
1195,23,45,0.0059399903,23,45,-0.045018114,,,,
1196,23,46,0.0067673326,23,46,0.66489506,,,,
1197,23,47,0.0069372356,23,47,0.8489732,,,,
1198,23,48,0.007152751,23,48,1.0478423,,,,
1199,23,49,0.0079333335,23,49,1.370038,,,,
1200,24,0,0.0004363954,24,0,-0.10126349,,,,
1201,24,1,0.00030498207,24,1,-0.59301484,,,,
1202,24,2,0.00019666553,24,2,-1.1984661,,,,
1203,24,3,5.044043e-05,24,3,-1.9127942,,,,
1204,24,4,2.6658177e-05,24,4,-2.0351381,,,,
1205,24,5,0.0003412515,24,5,-0.75260574,,,,
1206,24,6,0.0008212626,24,6,0.77905375,,,,
1207,24,7,0.0010483712,24,7,0.62521636,,,,
1208,24,8,0.0011131465,24,8,0.81473255,,,,
1209,24,9,0.0007085204,24,9,0.16087209,,,,
1210,24,10,0.00066907704,24,10,-0.1297643,,,,
1211,24,11,0.00055363774,24,11,-0.406312,,,,
1212,24,12,0.00051267445,24,12,-0.23395367,,,,
1213,24,13,0.0030755103,24,13,0.25219473,,,,
1214,24,14,0.0026644617,24,14,-0.17761743,,,,
1215,24,15,0.0013539046,24,15,-0.2588673,,,,
1216,24,16,0.0022357851,24,16,-0.091983676,,,,
1217,24,17,0.0029596537,24,17,-0.21153985,,,,
1218,24,18,0.0012324601,24,18,-0.67729795,,,,
1219,24,19,0.0007981211,24,19,-1.0344555,,,,
1220,24,20,0.0045291632,24,20,0.07265572,,,,
1221,24,21,0.01191245,24,21,0.8466497,,,,
1222,24,22,0.0044612437,24,22,0.47520396,,,,
1223,24,23,0.004797861,24,23,0.136258,,,,
1224,24,24,0.00573723,24,24,-0.04716741,,,,
1225,24,25,0.0029166043,24,25,-0.20716017,,,,
1226,24,26,0.0026803464,24,26,-0.30757937,,,,
1227,24,27,0.008522734,24,27,-0.39825085,,,,
1228,24,28,0.0033331662,24,28,-0.3625271,,,,
1229,24,29,0.001572594,24,29,-0.638594,,,,
1230,24,30,0.0008878708,24,30,-0.40801015,,,,
1231,24,31,0.00036261976,24,31,-0.71044177,,,,
1232,24,32,0.00034308434,24,32,-0.85510427,,,,
1233,24,33,0.00034949183,24,33,-0.98436975,,,,
1234,24,34,0.00031541288,24,34,-1.174177,,,,
1235,24,35,0.00030331314,24,35,-1.2838162,,,,
1236,24,36,0.00030714273,24,36,-1.2738332,,,,
1237,24,37,0.00036391616,24,37,-1.2912579,,,,
1238,24,38,0.00031113625,24,38,-1.4659555,,,,
1239,24,39,0.00022372603,24,39,-2.1384196,,,,
1240,24,40,0.00043436885,24,40,-2.0547051,,,,
1241,24,41,0.00026850402,24,41,-1.9549834,,,,
1242,24,42,0.00019492209,24,42,-1.8334444,,,,
1243,24,43,0.00046919286,24,43,-1.1261437,,,,
1244,24,44,0.0007086247,24,44,-0.41936895,,,,
1245,24,45,0.0007779896,24,45,0.45735726,,,,
1246,24,46,0.00079475343,24,46,0.62232786,,,,
1247,24,47,0.0006466508,24,47,-0.011909377,,,,
1248,24,48,0.0006362498,24,48,-0.21731427,,,,
1249,24,49,0.0008569807,24,49,-0.08815522,,,,
1250,25,0,3.1262636e-05,25,0,-0.95109963,,,,
1251,25,1,2.0161271e-05,25,1,-1.1223269,,,,
1252,25,2,2.0980835e-05,25,2,-1.2206268,,,,
1253,25,3,6.432831e-05,25,3,-1.0424898,,,,
1254,25,4,0.00014667213,25,4,-0.85013086,,,,
1255,25,5,0.0001333803,25,5,-1.0195951,,,,
1256,25,6,0.00022260845,25,6,-0.44492453,,,,
1257,25,7,0.00020743906,25,7,-0.42412558,,,,
1258,25,8,0.00023658574,25,8,-0.30033433,,,,
1259,25,9,0.00013042986,25,9,-0.87554485,,,,
1260,25,10,6.146729e-05,25,10,-1.2991956,,,,
1261,25,11,8.59946e-05,25,11,-1.1957673,,,,
1262,25,12,0.00017276406,25,12,-0.8633935,,,,
1263,25,13,0.0011639744,25,13,0.4816861,,,,
1264,25,14,0.00086680055,25,14,-0.2780683,,,,
1265,25,15,0.00039216876,25,15,-0.74606276,,,,
1266,25,16,0.00063090026,25,16,-0.5519828,,,,
1267,25,17,0.0007697791,25,17,-0.75551176,,,,
1268,25,18,0.00026331842,25,18,-1.3113812,,,,
1269,25,19,0.00017558038,25,19,-1.5298259,,,,
1270,25,20,0.001987502,25,20,0.14128834,,,,
1271,25,21,0.0083635,25,21,0.93582356,,,,
1272,25,22,0.004028335,25,22,0.44171903,,,,
1273,25,23,0.006141588,25,23,0.115780115,,,,
1274,25,24,0.007746801,25,24,-0.01848501,,,,
1275,25,25,0.0038453639,25,25,-0.16828144,,,,
1276,25,26,0.0035634637,25,26,-0.2799846,,,,
1277,25,27,0.0123358965,25,27,-0.33772475,,,,
1278,25,28,0.0036237687,25,28,-0.24241151,,,,
1279,25,29,0.0009135306,25,29,-0.30577403,,,,
1280,25,30,0.00090678036,25,30,0.5152281,,,,
1281,25,31,8.9749694e-05,25,31,-1.9233857,,,,
1282,25,32,7.483363e-05,25,32,-2.0758429,,,,
1283,25,33,7.843971e-05,25,33,-1.871512,,,,
1284,25,34,6.9484115e-05,25,34,-2.1013238,,,,
1285,25,35,6.619096e-05,25,35,-2.204693,,,,
1286,25,36,7.019937e-05,25,36,-2.2043211,,,,
1287,25,37,0.00013878942,25,37,-1.716952,,,,
1288,25,38,0.0002745986,25,38,-0.6991605,,,,
1289,25,39,0.00033088028,25,39,-0.72812295,,,,
1290,25,40,0.0002590418,25,40,-1.0756322,,,,
1291,25,41,0.00016127527,25,41,-1.3077413,,,,
1292,25,42,0.00015629828,25,42,-1.2988776,,,,
1293,25,43,0.00023826957,25,43,-1.291164,,,,
1294,25,44,0.0005585253,25,44,-0.19549376,,,,
1295,25,45,0.00066916645,25,45,1.129294,,,,
1296,25,46,0.00086307526,25,46,2.5237305,,,,
1297,25,47,0.0008971691,25,47,2.517381,,,,
1298,25,48,0.0010015666,25,48,2.4257014,,,,
1299,25,49,0.00093613565,25,49,2.161817,,,,
1300,26,0,6.264448e-05,26,0,-1.1063801,,,,
1301,26,1,4.322827e-05,26,1,-1.4808534,,,,
1302,26,2,4.6625733e-05,26,2,-1.5816642,,,,
1303,26,3,8.140504e-05,26,3,-1.3583462,,,,
1304,26,4,0.00017312169,26,4,-0.93211573,,,,
1305,26,5,0.00019156933,26,5,-0.9790458,,,,
1306,26,6,0.00019955635,26,6,-0.7420403,,,,
1307,26,7,0.000112473965,26,7,-0.8190741,,,,
1308,26,8,0.00014539063,26,8,-0.6068597,,,,
1309,26,9,0.00019311905,26,9,-0.8535199,,,,
1310,26,10,0.00013707578,26,10,-1.1313114,,,,
1311,26,11,0.00013020635,26,11,-1.0961082,,,,
1312,26,12,0.00015074015,26,12,-1.1357101,,,,
1313,26,13,0.00041632354,26,13,-0.056552406,,,,
1314,26,14,0.00026111305,26,14,-0.62926525,,,,
1315,26,15,0.00013764203,26,15,-1.2535068,,,,
1316,26,16,0.00016452372,26,16,-1.113153,,,,
1317,26,17,0.0001501739,26,17,-1.2280304,,,,
1318,26,18,7.939339e-05,26,18,-1.5645242,,,,
1319,26,19,9.2595816e-05,26,19,-1.6885633,,,,
1320,26,20,0.001021564,26,20,0.043177675,,,,
1321,26,21,0.0066263825,26,21,0.25880933,,,,
1322,26,22,0.003865689,26,22,0.012679175,,,,
1323,26,23,0.0067980736,26,23,-0.0035989734,,,,
1324,26,24,0.0087017715,26,24,-0.02471464,,,,
1325,26,25,0.0043310374,26,25,-0.14521134,,,,
1326,26,26,0.0040367395,26,26,-0.2099219,,,,
1327,26,27,0.01403819,26,27,-0.24995293,,,,
1328,26,28,0.0037541837,26,28,-0.3560134,,,,
1329,26,29,0.00084127486,26,29,-0.2823646,,,,
1330,26,30,0.0010938197,26,30,0.5713093,,,,
1331,26,31,0.00013646483,26,31,-1.5057052,,,,
1332,26,32,0.00012755394,26,32,-1.646478,,,,
1333,26,33,0.00014173985,26,33,-1.2957609,,,,
1334,26,34,0.00014588237,26,34,-1.2223774,,,,
1335,26,35,0.00013624132,26,35,-1.3844379,,,,
1336,26,36,0.00013560057,26,36,-1.5594317,,,,
1337,26,37,0.00013831258,26,37,-1.8408563,,,,
1338,26,38,0.00043161213,26,38,-0.22351325,,,,
1339,26,39,0.00061300397,26,39,-0.011613411,,,,
1340,26,40,0.00041770935,26,40,-1.0526528,,,,
1341,26,41,0.00044739246,26,41,-1.1625718,,,,
1342,26,42,0.00032280385,26,42,-1.2866974,,,,
1343,26,43,0.0004053563,26,43,-0.9665276,,,,
1344,26,44,0.0006028563,26,44,-0.025753949,,,,
1345,26,45,0.00063449144,26,45,1.061444,,,,
1346,26,46,0.0007329583,26,46,1.3745061,,,,
1347,26,47,0.00071661174,26,47,1.218039,,,,
1348,26,48,0.0008419901,26,48,1.5156115,,,,
1349,26,49,0.00071790814,26,49,1.5347801,,,,
1350,27,0,5.9500337e-05,27,0,-1.1001978,,,,
1351,27,1,5.0231814e-05,27,1,-1.3666056,,,,
1352,27,2,7.5012445e-05,27,2,-1.1752235,,,,
1353,27,3,0.000104248524,27,3,-0.9836721,,,,
1354,27,4,0.00019434094,27,4,-0.5808573,,,,
1355,27,5,0.00019875169,27,5,-0.7996148,,,,
1356,27,6,0.00016081333,27,6,-0.844638,,,,
1357,27,7,7.82758e-05,27,7,-1.0017049,,,,
1358,27,8,9.2729926e-05,27,8,-0.8510479,,,,
1359,27,9,0.00018514693,27,9,-0.85859317,,,,
1360,27,10,0.00017341971,27,10,-0.82382846,,,,
1361,27,11,0.00013321638,27,11,-0.86388975,,,,
1362,27,12,0.00012607872,27,12,-0.93020093,,,,
1363,27,13,0.00021395087,27,13,-0.4144656,,,,
1364,27,14,0.00016124547,27,14,-0.4455634,,,,
1365,27,15,9.776652e-05,27,15,-1.1969196,,,,
1366,27,16,9.11355e-05,27,16,-1.2304128,,,,
1367,27,17,6.29127e-05,27,17,-1.5000894,,,,
1368,27,18,5.684793e-05,27,18,-1.7686877,,,,
1369,27,19,9.75281e-05,27,19,-1.9369732,,,,
1370,27,20,0.0006509721,27,20,-1.2498028,,,,
1371,27,21,0.006314099,27,21,0.32028353,,,,
1372,27,22,0.003922105,27,22,0.2907333,,,,
1373,27,23,0.007115707,27,23,0.43282053,,,,
1374,27,24,0.009067997,27,24,0.39156222,,,,
1375,27,25,0.004499033,27,25,0.13994426,,,,
1376,27,26,0.0041593164,27,26,0.0013948609,,,,
1377,27,27,0.014315635,27,27,-0.0985112,,,,
1378,27,28,0.003875658,27,28,-0.2642212,,,,
1379,27,29,0.0011241138,27,29,0.20663449,,,,
1380,27,30,0.0014430434,27,30,1.093293,,,,
1381,27,31,0.0001526326,27,31,-0.91809404,,,,
1382,27,32,0.000121071935,27,32,-1.4019622,,,,
1383,27,33,0.00013464689,27,33,-1.50994,,,,
1384,27,34,0.0001449734,27,34,-1.3213114,,,,
1385,27,35,0.00012162328,27,35,-1.3985568,,,,
1386,27,36,0.00013233721,27,36,-1.4095622,,,,
1387,27,37,0.00016736984,27,37,-1.5269729,,,,
1388,27,38,0.00031904876,27,38,-1.108287,,,,
1389,27,39,0.000632897,27,39,0.11972652,,,,
1390,27,40,0.00062830746,27,40,-0.44375655,,,,
1391,27,41,0.00060009956,27,41,-0.9725521,,,,
1392,27,42,0.00036007166,27,42,-1.2479709,,,,
1393,27,43,0.0004937649,27,43,-0.70494187,,,,
1394,27,44,0.00059975684,27,44,0.13120815,,,,
1395,27,45,0.0005674362,27,45,1.1708348,,,,
1396,27,46,0.0006751865,27,46,1.7382582,,,,
1397,27,47,0.00067451596,27,47,1.6295161,,,,
1398,27,48,0.0007583499,27,48,1.6532084,,,,
1399,27,49,0.00058472157,27,49,1.2169547,,,,
1400,28,0,0.0005745441,28,0,-2.1158957,,,,
1401,28,1,0.0006747246,28,1,-1.6825783,,,,
1402,28,2,0.00088736415,28,2,-0.18634042,,,,
1403,28,3,0.0009957701,28,3,0.18059744,,,,
1404,28,4,0.0011279285,28,4,0.21259391,,,,
1405,28,5,0.0007479787,28,5,-0.65451074,,,,
1406,28,6,0.0003773868,28,6,-1.3707719,,,,
1407,28,7,0.00023937225,28,7,-2.0541697,,,,
1408,28,8,0.0002951622,28,8,-1.592326,,,,
1409,28,9,0.00054861605,28,9,-0.8837689,,,,
1410,28,10,0.00067947805,28,10,-0.76866984,,,,
1411,28,11,0.00075136125,28,11,-0.8061488,,,,
1412,28,12,0.0008229017,28,12,-0.58055234,,,,
1413,28,13,0.00091317296,28,13,-0.3338377,,,,
1414,28,14,0.0010145158,28,14,0.27794608,,,,
1415,28,15,0.00082813203,28,15,-0.55262095,,,,
1416,28,16,0.000786528,28,16,-0.80258167,,,,
1417,28,17,0.00063703954,28,17,-1.4106052,,,,
1418,28,18,0.0006272197,28,18,-1.4039495,,,,
1419,28,19,0.0010132939,28,19,-1.0009958,,,,
1420,28,20,0.0024723709,28,20,-1.0254384,,,,
1421,28,21,0.0072295666,28,21,0.19587576,,,,
1422,28,22,0.0046240836,28,22,0.1600613,,,,
1423,28,23,0.0077584684,28,23,0.21213351,,,,
1424,28,24,0.009700611,28,24,0.21757153,,,,
1425,28,25,0.005284086,28,25,0.16036096,,,,
1426,28,26,0.004923448,28,26,0.11213839,,,,
1427,28,27,0.014608711,28,27,0.056945726,,,,
1428,28,28,0.0052078217,28,28,-0.23445688,,,,
1429,28,29,0.0038049966,28,29,0.18682931,,,,
1430,28,30,0.004189834,28,30,1.048272,,,,
1431,28,31,0.0011501759,28,31,-0.36307663,,,,
1432,28,32,0.0010256916,28,32,-0.65521044,,,,
1433,28,33,0.0012391061,28,33,-0.70046693,,,,
1434,28,34,0.0011865348,28,34,-0.6847077,,,,
1435,28,35,0.0009148717,28,35,-1.0229433,,,,
1436,28,36,0.0009237826,28,36,-1.0890315,,,,
1437,28,37,0.0012913793,28,37,-1.1545243,,,,
1438,28,38,0.00094904006,28,38,-0.71222466,,,,
1439,28,39,0.0014987588,28,39,0.28751433,,,,
1440,28,40,0.0015526414,28,40,0.2366498,,,,
1441,28,41,0.0013478845,28,41,-0.056853373,,,,
1442,28,42,0.00095431507,28,42,-0.4779409,,,,
1443,28,43,0.0011580139,28,43,-0.22934347,,,,
1444,28,44,0.0013228655,28,44,0.070575766,,,,
1445,28,45,0.0012489855,28,45,0.5549912,,,,
1446,28,46,0.0015141517,28,46,1.6907061,,,,
1447,28,47,0.0015259534,28,47,1.3470082,,,,
1448,28,48,0.0016447604,28,48,1.1235261,,,,
1449,28,49,0.0016698092,28,49,0.9766517,,,,
1450,29,0,0.01871027,29,0,-1.8507037,,,,
1451,29,1,0.018737137,29,1,-1.4436762,,,,
1452,29,2,0.02032359,29,2,-0.08797479,,,,
1453,29,3,0.021074444,29,3,0.34743527,,,,
1454,29,4,0.021107063,29,4,0.2635713,,,,
1455,29,5,0.018820107,29,5,-0.7985141,,,,
1456,29,6,0.016196027,29,6,-1.8487394,,,,
1457,29,7,0.013953134,29,7,-1.9358538,,,,
1458,29,8,0.012951642,29,8,-1.6163583,,,,
1459,29,9,0.014360994,29,9,-1.2235926,,,,
1460,29,10,0.016251862,29,10,-1.0463604,,,,
1461,29,11,0.01716882,29,11,-1.1704767,,,,
1462,29,12,0.019055799,29,12,-0.673255,,,,
1463,29,13,0.018572167,29,13,-0.9302334,,,,
1464,29,14,0.02002269,29,14,-0.20539847,,,,
1465,29,15,0.01972352,29,15,-0.62675095,,,,
1466,29,16,0.019748345,29,16,-0.46508247,,,,
1467,29,17,0.019193217,29,17,-0.90019166,,,,
1468,29,18,0.019016132,29,18,-1.1251061,,,,
1469,29,19,0.020508453,29,19,-0.6438841,,,,
1470,29,20,0.02672632,29,20,0.46745688,,,,
1471,29,21,0.0275971,29,21,0.32115078,,,,
1472,29,22,0.022967592,29,22,0.08054702,,,,
1473,29,23,0.024743915,29,23,0.038462073,,,,
1474,29,24,0.026148036,29,24,0.04060803,,,,
1475,29,25,0.023175538,29,25,0.0329499,,,,
1476,29,26,0.022875696,29,26,0.013212405,,,,
1477,29,27,0.029029861,29,27,-0.034397587,,,,
1478,29,28,0.01854992,29,28,-0.803271,,,,
1479,29,29,0.019535422,29,29,-1.2228669,,,,
1480,29,30,0.028124064,29,30,0.71763563,,,,
1481,29,31,0.020290121,29,31,-1.0238307,,,,
1482,29,32,0.019736066,29,32,-1.3830434,,,,
1483,29,33,0.020446613,29,33,-1.1512331,,,,
1484,29,34,0.019973129,29,34,-1.3918396,,,,
1485,29,35,0.01896818,29,35,-1.8334405,,,,
1486,29,36,0.019111812,29,36,-1.7618121,,,,
1487,29,37,0.020725816,29,37,-1.1218927,,,,
1488,29,38,0.019525424,29,38,-0.5535955,,,,
1489,29,39,0.019618228,29,39,-0.67691135,,,,
1490,29,40,0.019522443,29,40,-0.74912727,,,,
1491,29,41,0.0204795,29,41,0.013404608,,,,
1492,29,42,0.0203837,29,42,0.060000923,,,,
1493,29,43,0.020629093,29,43,0.12599202,,,,
1494,29,44,0.02115646,29,44,0.32165954,,,,
1495,29,45,0.0215327,29,45,0.9558806,,,,
1496,29,46,0.02153793,29,46,0.8392559,,,,
1497,29,47,0.021024227,29,47,0.31212088,,,,
1498,29,48,0.020893797,29,48,0.15403834,,,,
1499,29,49,0.021604523,29,49,0.38793322,,,,
1500,30,0,0.00031156838,30,0,-1.5690255,,,,
1501,30,1,0.00031660497,30,1,-1.7654886,,,,
1502,30,2,0.00032564998,30,2,-1.7350892,,,,
1503,30,3,0.00033959746,30,3,-1.7763846,,,,
1504,30,4,0.00039224327,30,4,-1.2804009,,,,
1505,30,5,0.00033722818,30,5,-1.4935371,,,,
1506,30,6,0.0003183931,30,6,-1.4515376,,,,
1507,30,7,0.0003323108,30,7,-1.2022287,,,,
1508,30,8,0.0003361702,30,8,-1.0698208,,,,
1509,30,9,0.00030116737,30,9,-1.22047,,,,
1510,30,10,0.0003080666,30,10,-1.3822967,,,,
1511,30,11,0.0005235076,30,11,-0.5561356,,,,
1512,30,12,0.00039103627,30,12,-1.4213496,,,,
1513,30,13,0.0006171614,30,13,0.04572176,,,,
1514,30,14,0.0006918609,30,14,0.5103356,,,,
1515,30,15,0.0004492849,30,15,-1.1243688,,,,
1516,30,16,0.00038185716,30,16,-2.5178175,,,,
1517,30,17,0.00034300983,30,17,-2.310081,,,,
1518,30,18,0.000757277,30,18,-0.42866287,,,,
1519,30,19,0.0030529052,30,19,-0.07650493,,,,
1520,30,20,0.008263931,30,20,0.03432135,,,,
1521,30,21,0.0012391806,30,21,-0.40999535,,,,
1522,30,22,0.00085140765,30,22,-0.17198467,,,,
1523,30,23,0.0011945665,30,23,-0.056148183,,,,
1524,30,24,0.001408264,30,24,-0.0439199,,,,
1525,30,25,0.0009818524,30,25,-0.02567585,,,,
1526,30,26,0.0009703338,30,26,-0.005089239,,,,
1527,30,27,0.0021220893,30,27,-0.0236846,,,,
1528,30,28,0.002103597,30,28,-1.106988,,,,
1529,30,29,0.003964305,30,29,0.22417322,,,,
1530,30,30,0.010560736,30,30,0.35520333,,,,
1531,30,31,0.0024638623,30,31,-0.0842843,,,,
1532,30,32,0.0020523071,30,32,-0.12070196,,,,
1533,30,33,0.0037774593,30,33,-0.043367885,,,,
1534,30,34,0.0033999532,30,34,0.055759385,,,,
1535,30,35,0.002031356,30,35,0.028172946,,,,
1536,30,36,0.0023447126,30,36,0.029541016,,,,
1537,30,37,0.006205693,30,37,0.0309721,,,,
1538,30,38,0.0014386922,30,38,0.3214222,,,,
1539,30,39,0.001610443,30,39,0.8853783,,,,
1540,30,40,0.0015409887,30,40,0.8196583,,,,
1541,30,41,0.0011255294,30,41,0.5187128,,,,
1542,30,42,0.0006349385,30,42,-0.15216073,,,,
1543,30,43,0.00048588216,30,43,-1.1101028,,,,
1544,30,44,0.000456959,30,44,-1.184166,,,,
1545,30,45,0.00048561394,30,45,-1.5052264,,,,
1546,30,46,0.0005943477,30,46,-1.1480348,,,,
1547,30,47,0.00051155686,30,47,-1.4351803,,,,
1548,30,48,0.00047047436,30,48,-1.455938,,,,
1549,30,49,0.00041377544,30,49,-1.3129814,,,,
1550,31,0,0.0004389286,31,0,-0.19337024,,,,
1551,31,1,0.00043201447,31,1,-0.30312893,,,,
1552,31,2,0.0003514737,31,2,-1.329374,,,,
1553,31,3,0.00033290684,31,3,-1.6324465,,,,
1554,31,4,0.00033216178,31,4,-1.7318516,,,,
1555,31,5,0.00036732852,31,5,-1.3559641,,,,
1556,31,6,0.0003965795,31,6,-0.9558401,,,,
1557,31,7,0.0004171878,31,7,-0.5989436,,,,
1558,31,8,0.00045721233,31,8,-0.17436521,,,,
1559,31,9,0.00047841668,31,9,-0.13625672,,,,
1560,31,10,0.0005349666,31,10,-0.1533911,,,,
1561,31,11,0.0005733073,31,11,0.05626452,,,,
1562,31,12,0.00042629242,31,12,-0.4898286,,,,
1563,31,13,0.00059849024,31,13,0.71194863,,,,
1564,31,14,0.00060245395,31,14,0.5285403,,,,
1565,31,15,0.00045332313,31,15,-0.1404506,,,,
1566,31,16,0.00044469535,31,16,-0.20911326,,,,
1567,31,17,0.00047156215,31,17,-0.03015474,,,,
1568,31,18,0.0009161979,31,18,0.123933725,,,,
1569,31,19,0.0036363602,31,19,0.31153074,,,,
1570,31,20,0.008679301,31,20,0.42802966,,,,
1571,31,21,0.00055223703,31,21,-0.6860605,,,,
1572,31,22,0.0004937202,31,22,-0.38350978,,,,
1573,31,23,0.0005081743,31,23,-0.6204266,,,,
1574,31,24,0.00052312016,31,24,-0.82764804,,,,
1575,31,25,0.0004825741,31,25,-0.70062107,,,,
1576,31,26,0.0004953891,31,26,-0.5351383,,,,
1577,31,27,0.0007287264,31,27,-0.33355927,,,,
1578,31,28,0.0006286204,31,28,-1.4667643,,,,
1579,31,29,0.0014365911,31,29,-0.014315372,,,,
1580,31,30,0.011817887,31,30,0.14185604,,,,
1581,31,31,0.0028608143,31,31,-0.3039094,,,,
1582,31,32,0.0023714453,31,32,-0.3926297,,,,
1583,31,33,0.0044161677,31,33,-0.3500051,,,,
1584,31,34,0.0038695335,31,34,-0.25013602,,,,
1585,31,35,0.0022405684,31,35,-0.30223387,,,,
1586,31,36,0.002628699,31,36,-0.273608,,,,
1587,31,37,0.007300943,31,37,-0.30478194,,,,
1588,31,38,0.0013181418,31,38,-0.68703604,,,,
1589,31,39,0.0012740493,31,39,0.2060144,,,,
1590,31,40,0.0012753606,31,40,0.11130974,,,,
1591,31,41,0.0010071695,31,41,-0.39048868,,,,
1592,31,42,0.0006247759,31,42,-0.8639583,,,,
1593,31,43,0.00053426623,31,43,-1.7243955,,,,
1594,31,44,0.00051777065,31,44,-1.3024647,,,,
1595,31,45,0.00048828125,31,45,-1.0461959,,,,
1596,31,46,0.0005322248,31,46,-1.5784335,,,,
1597,31,47,0.00059598684,31,47,-1.0972062,,,,
1598,31,48,0.0007016957,31,48,-0.6133012,,,,
