,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_imshow_row,ax_02_0_imshow_col,ax_02_0_imshow_value,ax_03_0_scatter_x,ax_03_0_scatter_y,ax_03_1_plot_x,ax_03_1_plot_y
3700,,,,,37,0,0.00026392937,NONE_STR,37,0,0.010359795,37,0,-4.2681413,0.00026392937,0.010359795,,
3701,,,,,37,1,0.00025427341,NONE_STR,37,1,0.010170397,37,1,-3.2959857,0.00025427341,0.010170397,,
3702,,,,,37,2,0.00025331974,NONE_STR,37,2,0.009923341,37,2,-2.5894988,0.00025331974,0.009923341,,
3703,,,,,37,3,0.00026369095,NONE_STR,37,3,0.009608277,37,3,-2.0919087,0.00026369095,0.009608277,,
3704,,,,,37,4,0.00027054548,NONE_STR,37,4,0.009181789,37,4,-1.7539694,0.00027054548,0.009181789,,
3705,,,,,37,5,0.0002681017,NONE_STR,37,5,0.008764979,37,5,-1.531892,0.0002681017,0.008764979,,
3706,,,,,37,6,0.00025981665,NONE_STR,37,6,0.0084258085,37,6,-1.3993441,0.00025981665,0.0084258085,,
3707,,,,,37,7,0.000248909,NONE_STR,37,7,0.0081762625,37,7,-1.3375196,0.000248909,0.0081762625,,
3708,,,,,37,8,0.00024175644,NONE_STR,37,8,0.008009168,37,8,-1.328376,0.00024175644,0.008009168,,
3709,,,,,37,9,0.00024658442,NONE_STR,37,9,0.007912695,37,9,-1.3529586,0.00024658442,0.007912695,,
3710,,,,,37,10,0.0002657771,NONE_STR,37,10,0.00787331,37,10,-1.3920834,0.0002657771,0.00787331,,
3711,,,,,37,11,0.00029188395,NONE_STR,37,11,0.007871542,37,11,-1.4314286,0.00029188395,0.007871542,,
3712,,,,,37,12,0.00030750036,NONE_STR,37,12,0.007870045,37,12,-1.4704612,0.00030750036,0.007870045,,
3713,,,,,37,13,0.00033313036,NONE_STR,37,13,0.007880449,37,13,-1.5032765,0.00033313036,0.007880449,,
3714,,,,,37,14,0.00038522482,NONE_STR,37,14,0.007910928,37,14,-1.5266348,0.00038522482,0.007910928,,
3715,,,,,37,15,0.00045788288,NONE_STR,37,15,0.007956111,37,15,-1.5425763,0.00045788288,0.007956111,,
3716,,,,,37,16,0.00053048134,NONE_STR,37,16,0.008015668,37,16,-1.5522481,0.00053048134,0.008015668,,
3717,,,,,37,17,0.00059735775,NONE_STR,37,17,0.008100006,37,17,-1.5505775,0.00059735775,0.008100006,,
3718,,,,,37,18,0.00066661835,NONE_STR,37,18,0.008206108,37,18,-1.5383064,0.00066661835,0.008206108,,
3719,,,,,37,19,0.00074243546,NONE_STR,37,19,0.008327371,37,19,-1.520479,0.00074243546,0.008327371,,
3720,,,,,37,20,0.00082206726,NONE_STR,37,20,0.008420214,37,20,-1.4939469,0.00082206726,0.008420214,,
3721,,,,,37,21,0.00089251995,NONE_STR,37,21,0.008488422,37,21,-1.4778339,0.00089251995,0.008488422,,
3722,,,,,37,22,0.00093376637,NONE_STR,37,22,0.008530794,37,22,-1.4778895,0.00093376637,0.008530794,,
3723,,,,,37,23,0.0009485483,NONE_STR,37,23,0.008552667,37,23,-1.4949437,0.0009485483,0.008552667,,
3724,,,,,37,24,0.0009788275,NONE_STR,37,24,0.008570162,37,24,-1.523319,0.0009788275,0.008570162,,
3725,,,,,37,25,0.0010946393,NONE_STR,37,25,0.008606561,37,25,-1.5507884,0.0010946393,0.008606561,,
3726,,,,,37,26,0.0013459325,NONE_STR,37,26,0.008678487,37,26,-1.5632323,0.0013459325,0.008678487,,
3727,,,,,37,27,0.0017088056,NONE_STR,37,27,0.008773901,37,27,-1.5506994,0.0017088056,0.008773901,,
3728,,,,,37,28,0.002084732,NONE_STR,37,28,0.008863943,37,28,-1.5091805,0.002084732,0.008863943,,
3729,,,,,37,29,0.002376914,NONE_STR,37,29,0.008950053,37,29,-1.4390382,0.002376914,0.008950053,,
3730,,,,,37,30,0.0025014281,NONE_STR,37,30,0.009024396,37,30,-1.354808,0.0025014281,0.009024396,,
3731,,,,,37,31,0.0024275184,NONE_STR,37,31,0.009080126,37,31,-1.2755302,0.0024275184,0.009080126,,
3732,,,,,37,32,0.0021835566,NONE_STR,37,32,0.009113007,37,32,-1.2119112,0.0021835566,0.009113007,,
3733,,,,,37,33,0.0018191338,NONE_STR,37,33,0.009127102,37,33,-1.1669014,0.0018191338,0.009127102,,
3734,,,,,37,34,0.0014604926,NONE_STR,37,34,0.009086107,37,34,-1.1259228,0.0014604926,0.009086107,,
3735,,,,,37,35,0.0011909008,NONE_STR,37,35,0.008953085,37,35,-1.0804882,0.0011909008,0.008953085,,
3736,,,,,37,36,0.0010617375,NONE_STR,37,36,0.00875632,37,36,-1.0253273,0.0010617375,0.00875632,,
3737,,,,,37,37,0.001039505,NONE_STR,37,37,0.008599202,37,37,-0.9727271,0.001039505,0.008599202,,
3738,,,,,37,38,0.0010719299,NONE_STR,37,38,0.008492815,37,38,-0.9290326,0.0010719299,0.008492815,,
3739,,,,,37,39,0.0011157393,NONE_STR,37,39,0.008420383,37,39,-0.8957408,0.0011157393,0.008420383,,
3740,,,,,37,40,0.0011348724,NONE_STR,37,40,0.008341547,37,40,-0.8728471,0.0011348724,0.008341547,,
3741,,,,,37,41,0.001113534,NONE_STR,37,41,0.008208836,37,41,-0.85900015,0.001113534,0.008208836,,
3742,,,,,37,42,0.0010609627,NONE_STR,37,42,0.008022643,37,42,-0.85556513,0.0010609627,0.008022643,,
3743,,,,,37,43,0.001009345,NONE_STR,37,43,0.0077803326,37,43,-0.8580754,0.001009345,0.0077803326,,
3744,,,,,37,44,0.0009646416,NONE_STR,37,44,0.007511231,37,44,-0.863647,0.0009646416,0.007511231,,
3745,,,,,37,45,0.0009471774,NONE_STR,37,45,0.0072221574,37,45,-0.8651652,0.0009471774,0.0072221574,,
3746,,,,,37,46,0.0009588003,NONE_STR,37,46,0.0068951356,37,46,-0.8563776,0.0009588003,0.0068951356,,
3747,,,,,37,47,0.0009847879,NONE_STR,37,47,0.006507046,37,47,-0.8325412,0.0009847879,0.006507046,,
3748,,,,,37,48,0.001014471,NONE_STR,37,48,0.006078474,37,48,-0.79872817,0.001014471,0.006078474,,
3749,,,,,37,49,0.0010355711,NONE_STR,37,49,0.00566276,37,49,-0.7718724,0.0010355711,0.00566276,,
3750,,,,,37,50,0.0010446906,NONE_STR,37,50,0.0052846945,37,50,-0.7629594,0.0010446906,0.0052846945,,
3751,,,,,37,51,0.0010496378,NONE_STR,37,51,0.004991409,37,51,-0.7796689,0.0010496378,0.004991409,,
3752,,,,,37,52,0.0010554194,NONE_STR,37,52,0.0048473123,37,52,-0.83020455,0.0010554194,0.0048473123,,
3753,,,,,37,53,0.00105685,NONE_STR,37,53,0.004890847,37,53,-0.9157785,0.00105685,0.004890847,,
3754,,,,,37,54,0.0010390282,NONE_STR,37,54,0.005082388,37,54,-1.0155468,0.0010390282,0.005082388,,
3755,,,,,37,55,0.000978291,NONE_STR,37,55,0.005369613,37,55,-1.1192291,0.000978291,0.005369613,,
3756,,,,,37,56,0.00094759464,NONE_STR,37,56,0.0056956774,37,56,-1.2027061,0.00094759464,0.0056956774,,
3757,,,,,37,57,0.0009934306,NONE_STR,37,57,0.0060036117,37,57,-1.2533259,0.0009934306,0.0060036117,,
3758,,,,,37,58,0.0011196733,NONE_STR,37,58,0.006250869,37,58,-1.2706507,0.0011196733,0.006250869,,
3759,,,,,37,59,0.0013131499,NONE_STR,37,59,0.0064202403,37,59,-1.2595859,0.0013131499,0.0064202403,,
3760,,,,,37,60,0.001527071,NONE_STR,37,60,0.0065137045,37,60,-1.2360815,0.001527071,0.0065137045,,
3761,,,,,37,61,0.0017094612,NONE_STR,37,61,0.0065739183,37,61,-1.2176708,0.0017094612,0.0065739183,,
3762,,,,,37,62,0.0018288493,NONE_STR,37,62,0.006650102,37,62,-1.2160723,0.0018288493,0.006650102,,
3763,,,,,37,63,0.0018977523,NONE_STR,37,63,0.0067873495,37,63,-1.2273844,0.0018977523,0.0067873495,,
3764,,,,,37,64,0.0019260049,NONE_STR,37,64,0.0069892886,37,64,-1.242512,0.0019260049,0.0069892886,,
3765,,,,,37,65,0.001925528,NONE_STR,37,65,0.0072269994,37,65,-1.251537,0.001925528,0.0072269994,,
3766,,,,,37,66,0.0019444823,NONE_STR,37,66,0.007489941,37,66,-1.2430524,0.0019444823,0.007489941,,
3767,,,,,37,67,0.002020657,NONE_STR,37,67,0.007764655,37,67,-1.2148417,0.002020657,0.007764655,,
3768,,,,,37,68,0.002195716,NONE_STR,37,68,0.008046212,37,68,-1.167841,0.002195716,0.008046212,,
3769,,,,,37,69,0.0025086403,NONE_STR,37,69,0.008320846,37,69,-1.1034797,0.0025086403,0.008320846,,
3770,,,,,37,70,0.0030066967,NONE_STR,37,70,0.008546589,37,70,-1.0166523,0.0030066967,0.008546589,,
3771,,,,,37,71,0.0036497116,NONE_STR,37,71,0.008609415,37,71,-0.9035782,0.0036497116,0.008609415,,
3772,,,,,37,72,0.0044072866,NONE_STR,37,72,0.008461723,37,72,-0.7543121,0.0044072866,0.008461723,,
3773,,,,,37,73,0.005196452,NONE_STR,37,73,0.008088891,37,73,-0.5636347,0.005196452,0.008088891,,
3774,,,,,37,74,0.006120026,NONE_STR,37,74,0.0076280204,37,74,-0.3156432,0.006120026,0.0076280204,,
3775,,,,,37,75,0.006970525,NONE_STR,37,75,0.0072052935,37,75,-0.05378831,0.006970525,0.0072052935,,
3776,,,,,37,76,0.00691092,NONE_STR,37,76,0.0068786796,37,76,0.008070895,0.00691092,0.0068786796,,
3777,,,,,37,77,0.0057188272,NONE_STR,37,77,0.006748589,37,77,-0.2773662,0.0057188272,0.006748589,,
3778,,,,,37,78,0.0040311217,NONE_STR,37,78,0.0067941323,37,78,-0.7637202,0.0040311217,0.0067941323,,
3779,,,,,37,79,0.0025395155,NONE_STR,37,79,0.0066907746,37,79,-1.2358152,0.0025395155,0.0066907746,,
3780,,,,,37,80,0.0016049743,NONE_STR,37,80,0.006487342,37,80,-1.7563561,0.0016049743,0.006487342,,
3781,,,,,37,81,0.0011075139,NONE_STR,37,81,0.0063779126,37,81,-2.3936443,0.0011075139,0.0063779126,,
3782,,,,,37,82,0.00085413456,NONE_STR,37,82,0.0063958224,37,82,-3.1538525,0.00085413456,0.0063958224,,
3783,,,,,37,83,0.0007801652,NONE_STR,37,83,0.0064149136,37,83,-3.3269598,0.0007801652,0.0064149136,,
3784,,,,,37,84,0.0007249713,NONE_STR,37,84,0.0064266003,37,84,-3.3677857,0.0007249713,0.0064266003,,
3785,,,,,37,85,0.0006687641,NONE_STR,37,85,0.0064379196,37,85,-3.415168,0.0006687641,0.0064379196,,
3786,,,,,37,86,0.000611186,NONE_STR,37,86,0.0064476696,37,86,-3.469554,0.000611186,0.0064476696,,
3787,,,,,37,87,0.00055229664,NONE_STR,37,87,0.0064557847,37,87,-3.5314484,0.00055229664,0.0064557847,,
3788,,,,,37,88,0.0004930496,NONE_STR,37,88,0.006463794,37,88,-3.6023574,0.0004930496,0.006463794,,
3789,,,,,37,89,0.0004349947,NONE_STR,37,89,0.006474176,37,89,-3.6839976,0.0004349947,0.006474176,,
3790,,,,,37,90,0.0003811717,NONE_STR,37,90,0.006488226,37,90,-3.776228,0.0003811717,0.006488226,,
3791,,,,,37,91,0.00033533573,NONE_STR,37,91,0.0065040467,37,91,-3.8747616,0.00033533573,0.0065040467,,
3792,,,,,37,92,0.00029993057,NONE_STR,37,92,0.0065166936,37,92,-3.9720283,0.00029993057,0.0065166936,,
3793,,,,,37,93,0.00027632713,NONE_STR,37,93,0.0065217665,37,93,-4.060575,0.00027632713,0.0065217665,,
3794,,,,,37,94,0.00026488304,NONE_STR,37,94,0.006519993,37,94,-4.1372337,0.00026488304,0.006519993,,
3795,,,,,37,95,0.0002657771,NONE_STR,37,95,0.0065196934,37,95,-4.2039356,0.0002657771,0.0065196934,,
3796,,,,,37,96,0.0002783537,NONE_STR,37,96,0.0065318514,37,96,-4.265965,0.0002783537,0.0065318514,,
3797,,,,,37,97,0.00029975176,NONE_STR,37,97,0.00656066,37,97,-4.328276,0.00029975176,0.00656066,,
3798,,,,,37,98,0.00032526255,NONE_STR,37,98,0.006597624,37,98,-4.3919168,0.00032526255,0.006597624,,
3799,,,,,37,99,0.0003501773,NONE_STR,37,99,0.0066292947,37,99,-4.4573517,0.0003501773,0.0066292947,,
3800,,,,,38,0,0.00025463104,NONE_STR,38,0,0.010313068,38,0,-4.2078605,0.00025463104,0.010313068,,
3801,,,,,38,1,0.0002425313,NONE_STR,38,1,0.010126609,38,1,-3.2590096,0.0002425313,0.010126609,,
3802,,,,,38,2,0.00023907423,NONE_STR,38,2,0.009882442,38,2,-2.5666356,0.00023907423,0.009882442,,
3803,,,,,38,3,0.00024795532,NONE_STR,38,3,0.009569708,38,3,-2.0773668,0.00024795532,0.009569708,,
3804,,,,,38,4,0.00025504827,NONE_STR,38,4,0.0091447765,38,4,-1.7442011,0.00025504827,0.0091447765,,
3805,,,,,38,5,0.0002529025,NONE_STR,38,5,0.008729087,38,5,-1.5250279,0.0002529025,0.008729087,,
3806,,,,,38,6,0.00024563074,NONE_STR,38,6,0.008390784,38,6,-1.3940691,0.00024563074,0.008390784,,
3807,,,,,38,7,0.00023585558,NONE_STR,38,7,0.008142028,38,7,-1.3330742,0.00023585558,0.008142028,,
3808,,,,,38,8,0.00023037195,NONE_STR,38,8,0.007975678,38,8,-1.3242377,0.00023037195,0.007975678,,
3809,,,,,38,9,0.00023663044,NONE_STR,38,9,0.007879963,38,9,-1.3489654,0.00023663044,0.007879963,,
3810,,,,,38,10,0.00025713444,NONE_STR,38,10,0.007841263,38,10,-1.3882294,0.00025713444,0.007841263,,
3811,,,,,38,11,0.00028389692,NONE_STR,38,11,0.007839991,38,11,-1.4278828,0.00028389692,0.007839991,,
3812,,,,,38,12,0.00029820204,NONE_STR,38,12,0.007838752,38,12,-1.4675105,0.00029820204,0.007838752,,
3813,,,,,38,13,0.00032120943,NONE_STR,38,13,0.007849071,38,13,-1.5010678,0.00032120943,0.007849071,,
3814,,,,,38,14,0.0003708601,NONE_STR,38,14,0.007879203,38,14,-1.5250635,0.0003708601,0.007879203,,
3815,,,,,38,15,0.00044095516,NONE_STR,38,15,0.007923848,38,15,-1.5415878,0.00044095516,0.007923848,,
3816,,,,,38,16,0.000510931,NONE_STR,38,16,0.007982945,38,16,-1.5518463,0.000510931,0.007982945,,
3817,,,,,38,17,0.00057530403,NONE_STR,38,17,0.008067021,38,17,-1.5507019,0.00057530403,0.008067021,,
3818,,,,,38,18,0.0006417036,NONE_STR,38,18,0.008173163,38,18,-1.5390106,0.0006417036,0.008173163,,
3819,,,,,38,19,0.00071430206,NONE_STR,38,19,0.00829465,38,19,-1.5217556,0.00071430206,0.00829465,,
3820,,,,,38,20,0.0007928014,NONE_STR,38,20,0.00838811,38,20,-1.4956068,0.0007928014,0.00838811,,
3821,,,,,38,21,0.00086063147,NONE_STR,38,21,0.008456638,38,21,-1.4800342,0.00086063147,0.008456638,,
3822,,,,,38,22,0.00089770555,NONE_STR,38,22,0.008498849,38,22,-1.4808065,0.00089770555,0.008498849,,
3823,,,,,38,23,0.0009070635,NONE_STR,38,23,0.008519961,38,23,-1.4987628,0.0009070635,0.008519961,,
3824,,,,,38,24,0.0009314418,NONE_STR,38,24,0.008536121,38,24,-1.5281351,0.0009314418,0.008536121,,
3825,,,,,38,25,0.001041472,NONE_STR,38,25,0.008570792,38,25,-1.5566268,0.001041472,0.008570792,,
3826,,,,,38,26,0.0012876987,NONE_STR,38,26,0.008640849,38,26,-1.5700322,0.0012876987,0.008640849,,
3827,,,,,38,27,0.0016469955,NONE_STR,38,27,0.008734553,38,27,-1.5582178,0.0016469955,0.008734553,,
3828,,,,,38,28,0.0020216703,NONE_STR,38,28,0.008823329,38,28,-1.516868,0.0020216703,0.008823329,,
3829,,,,,38,29,0.0023149848,NONE_STR,38,29,0.008908907,38,29,-1.4461883,0.0023149848,0.008908907,,
3830,,,,,38,30,0.0024431944,NONE_STR,38,30,0.008983599,38,30,-1.3607227,0.0024431944,0.008983599,,
3831,,,,,38,31,0.0023748875,NONE_STR,38,31,0.009040616,38,31,-1.2799466,0.0023748875,0.009040616,,
3832,,,,,38,32,0.0021378994,NONE_STR,38,32,0.009075675,38,32,-1.214949,0.0021378994,0.009075675,,
3833,,,,,38,33,0.0017805696,NONE_STR,38,33,0.009092648,38,33,-1.168951,0.0017805696,0.009092648,,
3834,,,,,38,34,0.0014291406,NONE_STR,38,34,0.009054935,38,34,-1.1272578,0.0014291406,0.009054935,,
3835,,,,,38,35,0.001167953,NONE_STR,38,35,0.008925359,38,35,-1.0811025,0.001167953,0.008925359,,
3836,,,,,38,36,0.0010454059,NONE_STR,38,36,0.008731447,38,36,-1.025414,0.0010454059,0.008731447,,
3837,,,,,38,37,0.0010272264,NONE_STR,38,37,0.008576607,38,37,-0.972559,0.0010272264,0.008576607,,
3838,,,,,38,38,0.0010622144,NONE_STR,38,38,0.008471993,38,38,-0.9287322,0.0010622144,0.008471993,,
3839,,,,,38,39,0.0011063814,NONE_STR,38,39,0.008400765,38,39,-0.89551413,0.0011063814,0.008400765,,
3840,,,,,38,40,0.0011231303,NONE_STR,38,40,0.008322481,38,40,-0.8729382,0.0011231303,0.008322481,,
3841,,,,,38,41,0.0010968447,NONE_STR,38,41,0.008189575,38,41,-0.8596255,0.0010968447,0.008189575,,
3842,,,,,38,42,0.0010379553,NONE_STR,38,42,0.008002421,38,42,-0.8568203,0.0010379553,0.008002421,,
3843,,,,,38,43,0.0009819865,NONE_STR,38,43,0.007758596,38,43,-0.85968184,0.0009819865,0.007758596,,
3844,,,,,38,44,0.00093489885,NONE_STR,38,44,0.007487728,38,44,-0.8653474,0.00093489885,0.007487728,,
3845,,,,,38,45,0.0009161234,NONE_STR,38,45,0.007196929,38,45,-0.8668333,0.0009161234,0.007196929,,
3846,,,,,38,46,0.00092691183,NONE_STR,38,46,0.0068683177,38,46,-0.8579723,0.00092691183,0.0068683177,,
3847,,,,,38,47,0.00095278025,NONE_STR,38,47,0.006479128,38,47,-0.8340381,0.00095278025,0.006479128,,
3848,,,,,38,48,0.0009827018,NONE_STR,38,48,0.006049968,38,48,-0.80015445,0.0009827018,0.006049968,,
3849,,,,,38,49,0.0010038018,NONE_STR,38,49,0.005633825,38,49,-0.77331,0.0010038018,0.005633825,,
3850,,,,,38,50,0.001013279,NONE_STR,38,50,0.0052554077,38,50,-0.7644036,0.001013279,0.0052554077,,
3851,,,,,38,51,0.0010195374,NONE_STR,38,51,0.0049618324,38,51,-0.7809701,0.0010195374,0.0049618324,,
3852,,,,,38,52,0.0010280609,NONE_STR,38,52,0.0048173773,38,52,-0.8309668,0.0010280609,0.0048173773,,
3853,,,,,38,53,0.0010341406,NONE_STR,38,53,0.004860485,38,53,-0.9152981,0.0010341406,0.004860485,,
3854,,,,,38,54,0.0010207891,NONE_STR,38,54,0.0050515025,38,54,-1.0135508,0.0010207891,0.0050515025,,
3855,,,,,38,55,0.0009664893,NONE_STR,38,55,0.0053383075,38,55,-1.1151507,0.0009664893,0.0053383075,,
3856,,,,,38,56,0.00094246864,NONE_STR,38,56,0.0056637675,38,56,-1.196601,0.00094246864,0.0056637675,,
3857,,,,,38,57,0.0009935498,NONE_STR,38,57,0.005970843,38,57,-1.2457504,0.0009935498,0.005970843,,
3858,,,,,38,58,0.0011227727,NONE_STR,38,58,0.0062169344,38,58,-1.2622445,0.0011227727,0.0062169344,,
3859,,,,,38,59,0.0013176203,NONE_STR,38,59,0.00638494,38,59,-1.2507186,0.0013176203,0.00638494,,
3860,,,,,38,60,0.0015313029,NONE_STR,38,60,0.006477122,38,60,-1.2271223,0.0015313029,0.006477122,,
3861,,,,,38,61,0.0017111301,NONE_STR,38,61,0.0065362863,38,61,-1.2092028,0.0017111301,0.0065362863,,
3862,,,,,38,62,0.0018262267,NONE_STR,38,62,0.006611637,38,62,-1.2086319,0.0018262267,0.006611637,,
3863,,,,,38,63,0.0018894672,NONE_STR,38,63,0.006748153,38,63,-1.2215127,0.0018894672,0.006748153,,
3864,,,,,38,64,0.0019125342,NONE_STR,38,64,0.0069495887,38,64,-1.2383292,0.0019125342,0.0069495887,,
3865,,,,,38,65,0.0019114614,NONE_STR,38,65,0.007187077,38,65,-1.248088,0.0019114614,0.007187077,,
3866,,,,,38,66,0.0019331574,NONE_STR,38,66,0.0074500386,38,66,-1.2396809,0.0019331574,0.0074500386,,
3867,,,,,38,67,0.002013564,NONE_STR,38,67,0.0077249557,38,67,-1.2112675,0.002013564,0.0077249557,,
3868,,,,,38,68,0.002193153,NONE_STR,38,68,0.008006978,38,68,-1.1639714,0.002193153,0.008006978,,
3869,,,,,38,69,0.0025107265,NONE_STR,38,69,0.008282363,38,69,-1.0991896,0.0025107265,0.008282363,,
3870,,,,,38,70,0.0030136704,NONE_STR,38,70,0.008509095,38,70,-1.0117466,0.0030136704,0.008509095,,
3871,,,,,38,71,0.0036604404,NONE_STR,38,71,0.0085733365,38,71,-0.89807874,0.0036604404,0.0085733365,,
3872,,,,,38,72,0.0044205785,NONE_STR,38,72,0.008427323,38,72,-0.74815637,0.0044205785,0.008427323,,
3873,,,,,38,73,0.0052103996,NONE_STR,38,73,0.008055912,38,73,-0.55675155,0.0052103996,0.008055912,,
3874,,,,,38,74,0.006135881,NONE_STR,38,74,0.0075963107,38,74,-0.30711743,0.006135881,0.0075963107,,
3875,,,,,38,75,0.006989062,NONE_STR,38,75,0.007174158,38,75,-0.042626705,0.006989062,0.007174158,,
3876,,,,,38,76,0.006923914,NONE_STR,38,76,0.006846186,38,76,0.01955173,0.006923914,0.006846186,,
3877,,,,,38,77,0.0057188272,NONE_STR,38,77,0.0067133657,38,77,-0.2688078,0.0057188272,0.0067133657,,
3878,,,,,38,78,0.0040169954,NONE_STR,38,78,0.006755557,38,78,-0.75821155,0.0040169954,0.006755557,,
3879,,,,,38,79,0.0025185943,NONE_STR,38,79,0.006650504,38,79,-1.2304643,0.0025185943,0.006650504,,
3880,,,,,38,80,0.0015819669,NONE_STR,38,80,0.0064463336,38,80,-1.7489532,0.0015819669,0.0064463336,,
3881,,,,,38,81,0.001085639,NONE_STR,38,81,0.0063368315,38,81,-2.3825486,0.001085639,0.0063368315,,
3882,,,,,38,82,0.0008339882,NONE_STR,38,82,0.006355028,38,82,-3.138258,0.0008339882,0.006355028,,
3883,,,,,38,83,0.0007610321,NONE_STR,38,83,0.0063740197,38,83,-3.3101048,0.0007610321,0.0063740197,,
3884,,,,,38,84,0.00070643425,NONE_STR,38,84,0.006385483,38,84,-3.35047,0.00070643425,0.006385483,,
3885,,,,,38,85,0.0006507039,NONE_STR,38,85,0.0063965586,38,85,-3.3975286,0.0006507039,0.0063965586,,
3886,,,,,38,86,0.00059372187,NONE_STR,38,86,0.006406086,38,86,-3.4514797,0.00059372187,0.006406086,,
3887,,,,,38,87,0.0005351901,NONE_STR,38,87,0.006413915,38,87,-3.5131862,0.0005351901,0.006413915,,
3888,,,,,38,88,0.00047630072,NONE_STR,38,88,0.0064215898,38,88,-3.5838065,0.00047630072,0.0064215898,,
3889,,,,,38,89,0.00041854382,NONE_STR,38,89,0.006431634,38,89,-3.665319,0.00041854382,0.006431634,,
3890,,,,,38,90,0.00036495924,NONE_STR,38,90,0.0064453618,38,90,-3.7575486,0.00036495924,0.0064453618,,
3891,,,,,38,91,0.00031930208,NONE_STR,38,91,0.0064608315,38,91,-3.8561413,0.00031930208,0.0064608315,,
3892,,,,,38,92,0.00028407574,NONE_STR,38,92,0.0064732176,38,92,-3.9536023,0.00028407574,0.0064732176,,
3893,,,,,38,93,0.00026071072,NONE_STR,38,93,0.0064780717,38,93,-4.04254,0.00026071072,0.0064780717,,
3894,,,,,38,94,0.00024944544,NONE_STR,38,94,0.0064761303,38,94,-4.1197085,0.00024944544,0.0064761303,,
3895,,,,,38,95,0.00025069714,NONE_STR,38,95,0.0064756684,38,95,-4.1868916,0.00025069714,0.0064756684,,
3896,,,,,38,96,0.00026357174,NONE_STR,38,96,0.0064876857,38,96,-4.2495227,0.00026357174,0.0064876857,,
3897,,,,,38,97,0.00028514862,NONE_STR,38,97,0.006516276,38,97,-4.312174,0.00028514862,0.006516276,,
3898,,,,,38,98,0.0003106594,NONE_STR,38,98,0.0065529845,38,98,-4.376282,0.0003106594,0.0065529845,,
3899,,,,,38,99,0.00033521652,NONE_STR,38,99,0.006584314,38,99,-4.442251,0.00033521652,0.006584314,,
3900,,,,,39,0,0.00024944544,NONE_STR,39,0,0.0102948425,39,0,-4.186274,0.00024944544,0.0102948425,,
3901,,,,,39,1,0.00023585558,NONE_STR,39,1,0.010109852,39,1,-3.2474346,0.00023585558,0.010109852,,
3902,,,,,39,2,0.0002310276,NONE_STR,39,2,0.009866986,39,2,-2.56051,0.0002310276,0.009866986,,
3903,,,,,39,3,0.0002399683,NONE_STR,39,3,0.00955525,39,3,-2.074006,0.0002399683,0.00955525,,
3904,,,,,39,4,0.000248909,NONE_STR,39,4,0.009130801,39,4,-1.742113,0.000248909,0.009130801,,
3905,,,,,39,5,0.0002490878,NONE_STR,39,5,0.008715421,39,5,-1.5235457,0.0002490878,0.008715421,,
3906,,,,,39,6,0.0002439022,NONE_STR,39,6,0.008377343,39,6,-1.3928528,0.0002439022,0.008377343,,
3907,,,,,39,7,0.00023651123,NONE_STR,39,7,0.008128814,39,7,-1.3318341,0.00023651123,0.008128814,,
3908,,,,,39,8,0.00023323298,NONE_STR,39,8,0.007962732,39,8,-1.3228608,0.00023323298,0.007962732,,
3909,,,,,39,9,0.00024175644,NONE_STR,39,9,0.007867321,39,9,-1.347385,0.00024175644,0.007867321,,
3910,,,,,39,10,0.0002644062,NONE_STR,39,10,0.0078289015,39,10,-1.386466,0.0002644062,0.0078289015,,
3911,,,,,39,11,0.00029224157,NONE_STR,39,11,0.0078278845,39,11,-1.426186,0.00029224157,0.0078278845,,
3912,,,,,39,12,0.000305295,NONE_STR,39,12,0.007826804,39,12,-1.466309,0.000305295,0.007826804,,
3913,,,,,39,13,0.000326097,NONE_STR,39,13,0.007837173,39,13,-1.5005201,0.000326097,0.007837173,,
3914,,,,,39,14,0.0003734231,NONE_STR,39,14,0.007867198,39,14,-1.5251478,0.0003734231,0.007867198,,
3915,,,,,39,15,0.00044113398,NONE_STR,39,15,0.007911657,39,15,-1.542301,0.00044113398,0.007911657,,
3916,,,,,39,16,0.00050890446,NONE_STR,39,16,0.00797058,39,16,-1.5531067,0.00050890446,0.00797058,,
3917,,,,,39,17,0.0005712509,NONE_STR,39,17,0.00805454,39,17,-1.5523971,0.0005712509,0.00805454,,
3918,,,,,39,18,0.0006354451,NONE_STR,39,18,0.008160665,39,18,-1.5410895,0.0006354451,0.008160665,,
3919,,,,,39,19,0.000705421,NONE_STR,39,19,0.00828222,39,19,-1.5242045,0.000705421,0.00828222,,
3920,,,,,39,20,0.0007824302,NONE_STR,39,20,0.008376075,39,20,-1.4984382,0.0007824302,0.008376075,,
3921,,,,,39,21,0.00084775686,NONE_STR,39,21,0.008444788,39,21,-1.4833406,0.00084775686,0.008444788,,
3922,,,,,39,22,0.0008816719,NONE_STR,39,22,0.008486931,39,22,-1.4846385,0.0008816719,0.008486931,,
3923,,,,,39,23,0.00088721514,NONE_STR,39,23,0.008507627,39,23,-1.5032194,0.00088721514,0.008507627,,
3924,,,,,39,24,0.00090777874,NONE_STR,39,24,0.00852304,39,24,-1.5331808,0.00090777874,0.00852304,,
