,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,ax_02_0_bar_x,ax_02_0_bar_y,ax_03_0_hist_x
2270,22,70,0.002456963,,,0.002456963
2271,22,71,0.0021595757,,,0.0021595757
2272,22,72,0.0020746193,,,0.0020746193
2273,22,73,0.0020378232,,,0.0020378232
2274,22,74,0.0020124912,,,0.0020124912
2275,22,75,0.0020053785,,,0.0020053785
2276,22,76,0.0020256639,,,0.0020256639
2277,22,77,0.0020710032,,,0.0020710032
2278,22,78,0.00211821,,,0.00211821
2279,22,79,0.0021429658,,,0.0021429658
2280,22,80,0.0021457872,,,0.0021457872
2281,22,81,0.002142489,,,0.002142489
2282,22,82,0.0021393697,,,0.0021393697
2283,22,83,0.0021295946,,,0.0021295946
2284,22,84,0.0021078787,,,0.0021078787
2285,22,85,0.0020811162,,,0.0020811162
2286,22,86,0.0020626187,,,0.0020626187
2287,22,87,0.0020622413,,,0.0020622413
2288,22,88,0.002081593,,,0.002081593
2289,22,89,0.0021197996,,,0.0021197996
2290,22,90,0.0021676223,,,0.0021676223
2291,22,91,0.0022614799,,,0.0022614799
2292,22,92,0.0025199256,,,0.0025199256
2293,22,93,0.0033759277,,,0.0033759277
2294,22,94,0.004975438,,,0.004975438
2295,22,95,0.0050109825,,,0.0050109825
2296,22,96,0.0039704842,,,0.0039704842
2297,22,97,0.0030605595,,,0.0030605595
2298,22,98,0.0023049316,,,0.0023049316
2299,22,99,0.0020688772,,,0.0020688772
2300,23,0,0.0024752617,,,0.0024752617
2301,23,1,0.0019431114,,,0.0019431114
2302,23,2,0.0014478564,,,0.0014478564
2303,23,3,0.0012637576,,,0.0012637576
2304,23,4,0.0012391806,,,0.0012391806
2305,23,5,0.0012056231,,,0.0012056231
2306,23,6,0.0011522373,,,0.0011522373
2307,23,7,0.0011451443,,,0.0011451443
2308,23,8,0.0009938678,,,0.0009938678
2309,23,9,0.000718832,,,0.000718832
2310,23,10,0.00046430033,,,0.00046430033
2311,23,11,0.00037437677,,,0.00037437677
2312,23,12,0.00048446655,,,0.00048446655
2313,23,13,0.00085959834,,,0.00085959834
2314,23,14,0.001428028,,,0.001428028
2315,23,15,0.0019914508,,,0.0019914508
2316,23,16,0.0023278594,,,0.0023278594
2317,23,17,0.0023433566,,,0.0023433566
2318,23,18,0.0021104217,,,0.0021104217
2319,23,19,0.0017553966,,,0.0017553966
2320,23,20,0.0014208754,,,0.0014208754
2321,23,21,0.0012901425,,,0.0012901425
2322,23,22,0.001319329,,,0.001319329
2323,23,23,0.0014852087,,,0.0014852087
2324,23,24,0.0016364257,,,0.0016364257
2325,23,25,0.0018449029,,,0.0018449029
2326,23,26,0.0019938748,,,0.0019938748
2327,23,27,0.0019634566,,,0.0019634566
2328,23,28,0.001700302,,,0.001700302
2329,23,29,0.0013230245,,,0.0013230245
2330,23,30,0.0010440946,,,0.0010440946
2331,23,31,0.0010289749,,,0.0010289749
2332,23,32,0.0012331407,,,0.0012331407
2333,23,33,0.0015958151,,,0.0015958151
2334,23,34,0.0020026765,,,0.0020026765
2335,23,35,0.002335767,,,0.002335767
2336,23,36,0.0024730167,,,0.0024730167
2337,23,37,0.0023871264,,,0.0023871264
2338,23,38,0.0022116504,,,0.0022116504
2339,23,39,0.0017998815,,,0.0017998815
2340,23,40,0.0012796521,,,0.0012796521
2341,23,41,0.0011807283,,,0.0011807283
2342,23,42,0.002050539,,,0.002050539
2343,23,43,0.0035898886,,,0.0035898886
2344,23,44,0.00523148,,,0.00523148
2345,23,45,0.006620149,,,0.006620149
2346,23,46,0.0074997544,,,0.0074997544
2347,23,47,0.007850906,,,0.007850906
2348,23,48,0.007643263,,,0.007643263
2349,23,49,0.006791234,,,0.006791234
2350,23,50,0.0056556067,,,0.0056556067
2351,23,51,0.004460017,,,0.004460017
2352,23,52,0.0033338468,,,0.0033338468
2353,23,53,0.0024429362,,,0.0024429362
2354,23,54,0.0019319456,,,0.0019319456
2355,23,55,0.0018237233,,,0.0018237233
2356,23,56,0.0020888052,,,0.0020888052
2357,23,57,0.00248309,,,0.00248309
2358,23,58,0.0027415357,,,0.0027415357
2359,23,59,0.0028318167,,,0.0028318167
2360,23,60,0.0030133526,,,0.0030133526
2361,23,61,0.0032806597,,,0.0032806597
2362,23,62,0.0035783052,,,0.0035783052
2363,23,63,0.0039227805,,,0.0039227805
2364,23,64,0.0042540235,,,0.0042540235
2365,23,65,0.004782538,,,0.004782538
2366,23,66,0.0057094893,,,0.0057094893
2367,23,67,0.00656873,,,0.00656873
2368,23,68,0.0052319965,,,0.0052319965
2369,23,69,0.0031409464,,,0.0031409464
2370,23,70,0.0020585458,,,0.0020585458
2371,23,71,0.0016468167,,,0.0016468167
2372,23,72,0.0015010636,,,0.0015010636
2373,23,73,0.001444916,,,0.001444916
