,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_imshow_row,ax_02_0_imshow_col,ax_02_0_imshow_value,ax_03_0_scatter_x,ax_03_0_scatter_y,ax_03_1_plot_x,ax_03_1_plot_y
1328,13,28,0.0022101402,13,28,0.009711717,13,28,-1.6722693,0.0022101402,0.009711717,,
1329,13,29,0.0025530457,13,29,0.0098221805,13,29,-1.588058,0.0025530457,0.0098221805,,
1330,13,30,0.0027433038,13,30,0.009917971,13,30,-1.4962609,0.0027433038,0.009917971,,
1331,13,31,0.0027120113,13,31,0.00999002,13,31,-1.4199185,0.0027120113,0.00999002,,
1332,13,32,0.0024604797,13,32,0.010030982,13,32,-1.3679216,0.0024604797,0.010030982,,
1333,13,33,0.0020564198,13,33,0.010041443,13,33,-1.3354697,0.0020564198,0.010041443,,
1334,13,34,0.0016406775,13,34,0.0099863615,13,34,-1.3031588,0.0016406775,0.0099863615,,
1335,13,35,0.0013161898,13,35,0.009824194,13,35,-1.2602925,0.0013161898,0.009824194,,
1336,13,36,0.0011457801,13,36,0.009557716,13,36,-1.1975764,0.0011457801,0.009557716,,
1337,13,37,0.0011118054,13,37,0.00932285,13,37,-1.127702,0.0011118054,0.00932285,,
1338,13,38,0.0011531115,13,38,0.00915274,13,38,-1.06375,0.0011531115,0.00915274,,
1339,13,39,0.0012159348,13,39,0.009030634,13,39,-1.0111078,0.0012159348,0.009030634,,
1340,13,40,0.0012538433,13,40,0.008915616,13,40,-0.9729762,0.0012538433,0.008915616,,
1341,13,41,0.0012437701,13,41,0.008760809,13,41,-0.9504326,0.0012437701,0.008760809,,
1342,13,42,0.0012049079,13,42,0.0085625425,13,42,-0.94323725,0.0012049079,0.0085625425,,
1343,13,43,0.0011504292,13,43,0.008318978,13,43,-0.9487928,0.0011504292,0.008318978,,
1344,13,44,0.0010980368,13,44,0.008054439,13,44,-0.96016896,0.0010980368,0.008054439,,
1345,13,45,0.0010757446,13,45,0.0077701407,13,45,-0.96741724,0.0010757446,0.0077701407,,
1346,13,46,0.001085937,13,46,0.0074467673,13,46,-0.96346104,0.001085937,0.0074467673,,
1347,13,47,0.0010983944,13,47,0.007064436,13,47,-0.94484806,0.0010983944,0.007064436,,
1348,13,48,0.0010849833,13,48,0.0066428473,13,48,-0.92072564,0.0010849833,0.0066428473,,
1349,13,49,0.0010483861,13,49,0.0062309387,13,49,-0.909349,0.0010483861,0.0062309387,,
1350,13,50,0.000985086,13,50,0.00585886,13,50,-0.9242572,0.000985086,0.00585886,,
1351,13,51,0.0009070635,13,51,0.0055771098,13,51,-0.9740041,0.0009070635,0.0055771098,,
1352,13,52,0.0008327961,13,52,0.0054492536,13,52,-1.0614616,0.0008327961,0.0054492536,,
1353,13,53,0.0007877946,13,53,0.005509869,13,53,-1.1699374,0.0007877946,0.005509869,,
1354,13,54,0.0008032918,13,54,0.00571332,13,54,-1.2521174,0.0008032918,0.00571332,,
1355,13,55,0.000841856,13,55,0.0060120104,13,55,-1.3032612,0.000841856,0.0060120104,,
1356,13,56,0.0009328127,13,56,0.0063538984,13,56,-1.3274287,0.0009328127,0.0063538984,,
1357,13,57,0.0011079907,13,57,0.0066802227,13,57,-1.3240002,0.0011079907,0.0066802227,,
1358,13,58,0.0013701916,13,58,0.0069438783,13,58,-1.2949617,0.0013701916,0.0069438783,,
1359,13,59,0.0017050505,13,59,0.0071215616,13,59,-1.2443653,0.0017050505,0.0071215616,,
1360,13,60,0.0020532608,13,60,0.0072067245,13,60,-1.1876787,0.0020532608,0.0072067245,,
1361,13,61,0.0023631454,13,61,0.0072369967,13,61,-1.1381116,0.0023631454,0.0072369967,,
1362,13,62,0.0026074648,13,62,0.007259591,13,62,-1.1056871,0.0026074648,0.007259591,,
1363,13,63,0.0027939677,13,63,0.0073255696,13,63,-1.0915699,0.0027939677,0.0073255696,,
1364,13,64,0.0029195547,13,64,0.00745535,13,64,-1.0927777,0.0029195547,0.00745535,,
1365,13,65,0.0030047894,13,65,0.0076384256,13,65,-1.0960518,0.0030047894,0.0076384256,,
1366,13,66,0.0031053424,13,66,0.007863798,13,66,-1.085986,0.0031053424,0.007863798,,
1367,13,67,0.0032427907,13,67,0.008118184,13,67,-1.0605388,0.0032427907,0.008118184,,
1368,13,68,0.0034556985,13,68,0.008393334,13,68,-1.0188977,0.0034556985,0.008393334,,
1369,13,69,0.0037840605,13,69,0.00867185,13,69,-0.9611282,0.0037840605,0.00867185,,
1370,13,70,0.0042794943,13,70,0.0089096995,13,70,-0.8806192,0.0042794943,0.0089096995,,
1371,13,71,0.0049209,13,71,0.008995419,13,71,-0.76926076,0.0049209,0.008995419,,
1372,13,72,0.0057078004,13,72,0.00888625,13,72,-0.6103152,0.0057078004,0.00888625,,
1373,13,73,0.0065302253,13,73,0.008582093,13,73,-0.406354,0.0065302253,0.008582093,,
1374,13,74,0.0074857473,13,74,0.008225388,13,74,-0.15317012,0.0074857473,0.008225388,,
1375,13,75,0.008378744,13,75,0.007939848,13,75,0.09574228,0.008378744,0.007939848,,
1376,13,76,0.008370221,13,76,0.007742554,13,76,0.14335419,0.008370221,0.007742554,,
1377,13,77,0.007070482,13,77,0.0077182674,13,77,-0.15079503,0.007070482,0.0077182674,,
1378,13,78,0.0052549243,13,78,0.007812681,13,78,-0.58990943,0.0052549243,0.007812681,,
1379,13,79,0.00374794,13,79,0.0076632053,13,79,-0.9698303,0.00374794,0.0076632053,,
1380,13,80,0.0026648045,13,80,0.007308296,13,80,-1.4078188,0.0026648045,0.007308296,,
1381,13,81,0.0020394325,13,81,0.007084621,13,81,-1.9464024,0.0020394325,0.007084621,,
1382,13,82,0.0017102361,13,82,0.0070375907,13,82,-2.5734951,0.0017102361,0.0070375907,,
1383,13,83,0.0016186237,13,83,0.0070494073,13,83,-2.7184446,0.0016186237,0.0070494073,,
1384,13,84,0.0015501976,13,84,0.0070613082,13,84,-2.758779,0.0015501976,0.0070613082,,
1385,13,85,0.0014758706,13,85,0.0070721707,13,85,-2.8059766,0.0014758706,0.0070721707,,
1386,13,86,0.0013943911,13,86,0.0070808968,13,86,-2.8604767,0.0013943911,0.0070808968,,
1387,13,87,0.0013045073,13,87,0.007087346,13,87,-2.9233449,0.0013045073,0.007087346,,
1388,13,88,0.0012060404,13,88,0.007093067,13,88,-2.9967837,0.0012060404,0.007093067,,
1389,13,89,0.0011016726,13,89,0.007100492,13,89,-3.0830421,0.0011016726,0.007100492,,
1390,13,90,0.0009964108,13,90,0.0071110213,13,90,-3.182858,0.0009964108,0.0071110213,,
1391,13,91,0.00089740753,13,91,0.0071231467,13,91,-3.2927675,0.00089740753,0.0071231467,,
1392,13,92,0.0008096099,13,92,0.0071324524,13,92,-3.406307,0.0008096099,0.0071324524,,
1393,13,93,0.0007352233,13,93,0.0071348525,13,93,-3.5166042,0.0007352233,0.0071348525,,
1394,13,94,0.0006738305,13,94,0.0071311295,13,94,-3.620349,0.0006738305,0.0071311295,,
1395,13,95,0.0006247163,13,95,0.0071291476,13,95,-3.7194986,0.0006247163,0.0071291476,,
1396,13,96,0.0005887151,13,96,0.007139271,13,96,-3.8185914,0.0005887151,0.007139271,,
1397,13,97,0.00056678057,13,97,0.007165435,13,97,-3.920739,0.00056678057,0.007165435,,
1398,13,98,0.00055783987,13,98,0.007199326,13,98,-4.0244427,0.00055783987,0.007199326,,
1399,13,99,0.00055766106,13,99,0.0072282725,13,99,-4.1282187,0.00055766106,0.0072282725,,
1400,14,0,0.00039309263,14,0,0.01029197,14,0,-4.952791,0.00039309263,0.01029197,,
1401,14,1,0.0004041195,14,1,0.010110848,14,1,-3.850402,0.0004041195,0.010110848,,
1402,14,2,0.0004196763,14,2,0.009873934,14,2,-2.9974365,0.0004196763,0.009873934,,
1403,14,3,0.0004390478,14,3,0.009571431,14,3,-2.3847404,0.0004390478,0.009571431,,
1404,14,4,0.0004478693,14,4,0.009166777,14,4,-1.9724973,0.0004478693,0.009166777,,
1405,14,5,0.00045192242,14,5,0.008768994,14,5,-1.7002555,0.00045192242,0.008768994,,
1406,14,6,0.0004529357,14,6,0.008449359,14,6,-1.5348439,0.0004529357,0.008449359,,
1407,14,7,0.00044298172,14,7,0.008222413,14,7,-1.454035,0.00044298172,0.008222413,,
1408,14,8,0.00042408705,14,8,0.008080659,14,8,-1.4360194,0.00042408705,0.008080659,,
1409,14,9,0.0004054904,14,9,0.008009501,14,9,-1.4586723,0.0004054904,0.008009501,,
1410,14,10,0.00039577484,14,10,0.007991944,14,10,-1.5007073,0.00039577484,0.007991944,,
1411,14,11,0.00039809942,14,11,0.00800676,14,11,-1.5470115,0.00039809942,0.00800676,,
1412,14,12,0.00041544437,14,12,0.008020103,14,12,-1.5956703,0.00041544437,0.008020103,,
1413,14,13,0.0004479885,14,13,0.008042414,14,13,-1.6427034,0.0004479885,0.008042414,,
1414,14,14,0.00049239397,14,14,0.008081278,14,14,-1.6855271,0.00049239397,0.008081278,,
1415,14,15,0.0005444288,14,15,0.008131822,14,15,-1.7231667,0.0005444288,0.008131822,,
1416,14,16,0.0006130934,14,16,0.008194922,14,16,-1.7471792,0.0006130934,0.008194922,,
1417,14,17,0.00070762634,14,17,0.008284677,14,17,-1.7455171,0.00070762634,0.008284677,,
1418,14,18,0.0008134246,14,18,0.008401083,14,18,-1.7242398,0.0008134246,0.008401083,,
1419,14,19,0.00093203783,14,19,0.008538371,14,19,-1.6919924,0.00093203783,0.008538371,,
1420,14,20,0.0010641217,14,20,0.008655358,14,20,-1.655274,0.0010641217,0.008655358,,
1421,14,21,0.0011842847,14,21,0.008754166,14,21,-1.630543,0.0011842847,0.008754166,,
1422,14,22,0.0012563467,14,22,0.008833736,14,22,-1.6274434,0.0012563467,0.008833736,,
1423,14,23,0.0012736917,14,23,0.008898151,14,23,-1.6484592,0.0012736917,0.008898151,,
1424,14,24,0.0012828112,14,24,0.008960497,14,24,-1.6855267,0.0012828112,0.008960497,,
1425,14,25,0.0013704896,14,25,0.009040306,14,25,-1.7206289,0.0013704896,0.009040306,,
1426,14,26,0.0016112328,14,26,0.00915178,14,26,-1.7319963,0.0016112328,0.00915178,,
1427,14,27,0.0019996166,14,27,0.009282609,14,27,-1.7050763,0.0019996166,0.009282609,,
1428,14,28,0.0024399161,14,28,0.009405601,14,28,-1.6385496,0.0024399161,0.009405601,,
1429,14,29,0.0028231144,14,29,0.009524982,14,29,-1.5418892,0.0028231144,0.009524982,,
1430,14,30,0.0030367374,14,30,0.009632696,14,30,-1.4411004,0.0030367374,0.009632696,,
1431,14,31,0.0030155778,14,31,0.0097197,14,31,-1.3605382,0.0030155778,0.0097197,,
1432,14,32,0.0027675033,14,32,0.009778567,14,32,-1.3081428,0.0027675033,0.009778567,,
1433,14,33,0.002364397,14,33,0.0098089,14,33,-1.2775066,0.002364397,0.0098089,,
1434,14,34,0.0019475222,14,34,0.009773927,14,34,-1.2474642,0.0019475222,0.009773927,,
1435,14,35,0.0016193986,14,35,0.009630958,14,35,-1.2060914,0.0016193986,0.009630958,,
1436,14,36,0.0014340281,14,36,0.009384496,14,36,-1.1451113,0.0014340281,0.009384496,,
1437,14,37,0.0013821125,14,37,0.0091685485,14,37,-1.0785085,0.0013821125,0.0091685485,,
1438,14,38,0.0014104247,14,38,0.009016042,14,38,-1.0183026,0.0014104247,0.009016042,,
1439,14,39,0.0014646053,14,39,0.008911535,14,39,-0.9691611,0.0014646053,0.008911535,,
1440,14,40,0.001501441,14,40,0.008815105,14,40,-0.93295443,0.001501441,0.008815105,,
1441,14,41,0.0015061498,14,41,0.008681144,14,41,-0.9091275,0.0015061498,0.008681144,,
1442,14,42,0.0014858246,14,42,0.008503398,14,42,-0.8987643,0.0014858246,0.008503398,,
1443,14,43,0.0014522672,14,43,0.008275698,14,43,-0.8988034,0.0014522672,0.008275698,,
1444,14,44,0.0014182925,14,44,0.008023982,14,44,-0.9036653,0.0014182925,0.008023982,,
1445,14,45,0.0014142394,14,45,0.0077502155,14,45,-0.90358037,0.0014142394,0.0077502155,,
1446,14,46,0.001444757,14,46,0.0074350922,14,46,-0.8916889,0.001444757,0.0074350922,,
1447,14,47,0.0014846921,14,47,0.00705608,14,47,-0.8647099,0.0014846921,0.00705608,,
1448,14,48,0.0015086532,14,48,0.0066343914,14,48,-0.8308465,0.0015086532,0.0066343914,,
1449,14,49,0.0015121102,14,49,0.0062224627,14,49,-0.80734855,0.0015121102,0.0062224627,,
1450,14,50,0.0014815927,14,50,0.0058485568,14,50,-0.80725497,0.0014815927,0.0058485568,,
1451,14,51,0.0014247298,14,51,0.005562798,14,51,-0.8389785,0.0014247298,0.005562798,,
1452,14,52,0.0013572574,14,52,0.005429683,14,52,-0.9081488,0.0013572574,0.005429683,,
1453,14,53,0.0013035536,14,53,0.0054848916,14,53,-1.0060294,0.0013035536,0.0054848916,,
1454,14,54,0.0012829304,14,54,0.0056805867,14,54,-1.0983981,0.0012829304,0.0056805867,,
1455,14,55,0.0012409687,14,55,0.005965621,14,55,-1.1829356,0.0012409687,0.005965621,,
1456,14,56,0.0012503862,14,56,0.006291019,14,56,-1.2427821,0.0012503862,0.006291019,,
1457,14,57,0.0013534427,14,57,0.0065995143,14,57,-1.2693856,0.0013534427,0.0065995143,,
1458,14,58,0.0015457869,14,58,0.0068450174,14,58,-1.2647457,0.0015457869,0.0068450174,,
1459,14,59,0.0018063188,14,59,0.007004773,14,59,-1.2345641,0.0018063188,0.007004773,,
1460,14,60,0.00207448,14,60,0.0070719467,14,60,-1.1955072,0.00207448,0.0070719467,,
1461,14,61,0.0022994876,14,61,0.0070864954,14,61,-1.1632348,0.0022994876,0.0070864954,,
1462,14,62,0.002457559,14,62,0.007097735,14,62,-1.1488024,0.002457559,0.007097735,,
1463,14,63,0.0025648475,14,63,0.007158698,14,63,-1.1523662,0.0025648475,0.007158698,,
1464,14,64,0.002624154,14,64,0.0072916117,14,64,-1.1698537,0.002624154,0.0072916117,,
1465,14,65,0.0026586652,14,65,0.007482515,14,65,-1.1858628,0.0026586652,0.007482515,,
1466,14,66,0.0027214289,14,66,0.0077171014,14,66,-1.182816,0.0027214289,0.0077171014,,
1467,14,67,0.002832353,14,67,0.007981378,14,67,-1.1593008,0.002832353,0.007981378,,
1468,14,68,0.0030234456,14,68,0.008266571,14,68,-1.116864,0.0030234456,0.008266571,,
1469,14,69,0.003327608,14,69,0.008554179,14,69,-1.0579709,0.003327608,0.008554179,,
1470,14,70,0.003789723,14,70,0.008798979,14,70,-0.9778677,0.003789723,0.008798979,,
1471,14,71,0.004381597,14,71,0.008891369,14,71,-0.8708017,0.004381597,0.008891369,,
1472,14,72,0.0051137805,14,72,0.008787174,14,72,-0.7185662,0.0051137805,0.008787174,,
1473,14,73,0.005877435,14,73,0.008484296,14,73,-0.5242279,0.005877435,0.008484296,,
1474,14,74,0.006785929,14,74,0.00812289,14,74,-0.28025,0.006785929,0.00812289,,
1475,14,75,0.0076481104,14,75,0.007821474,14,75,-0.03820716,0.0076481104,0.007821474,,
1476,14,76,0.007627368,14,76,0.0075914203,14,76,0.008358171,0.007627368,0.0075914203,,
1477,14,77,0.006408453,14,77,0.0075327223,14,77,-0.2713585,0.006408453,0.0075327223,,
1478,14,78,0.004696965,14,78,0.007597679,14,78,-0.7054154,0.004696965,0.007597679,,
1479,14,79,0.0032907724,14,79,0.0074293776,14,79,-1.0920501,0.0032907724,0.0074293776,,
1480,14,80,0.0023484826,14,80,0.0070582335,14,80,-1.5313426,0.0023484826,0.0070582335,,
1481,14,81,0.0018004179,14,81,0.006816141,14,81,-2.0846004,0.0018004179,0.006816141,,
1482,14,82,0.0015073419,14,82,0.0067535755,14,82,-2.7373848,0.0015073419,0.0067535755,,
1483,14,83,0.0014278889,14,83,0.006761695,14,83,-2.8826327,0.0014278889,0.006761695,,
1484,14,84,0.0013704896,14,84,0.0067717712,14,84,-2.9163353,0.0013704896,0.0067717712,,
1485,14,85,0.0013087392,14,85,0.0067808167,14,85,-2.9564157,0.0013087392,0.0067808167,,
1486,14,86,0.0012423396,14,86,0.0067878207,14,86,-3.0030017,0.0012423396,0.0067878207,,
1487,14,87,0.0011710525,14,87,0.0067926315,14,87,-3.0564709,0.0011710525,0.0067926315,,
1488,14,88,0.0010955334,14,88,0.0067966655,14,88,-3.1185265,0.0010955334,0.0067966655,,
1489,14,89,0.0010179281,14,89,0.0068022595,14,89,-3.191384,0.0010179281,0.0068022595,,
1490,14,90,0.0009421706,14,90,0.006810697,14,90,-3.2757118,0.0009421706,0.006810697,,
1491,14,91,0.00087308884,14,91,0.0068204454,14,91,-3.3686197,0.00087308884,0.0068204454,,
1492,14,92,0.00081408024,14,92,0.0068271738,14,92,-3.463665,0.00081408024,0.0068271738,,
1493,14,93,0.0007659197,14,93,0.006826778,14,93,-3.554087,0.0007659197,0.006826778,,
1494,14,94,0.0007277727,14,94,0.0068199364,14,94,-3.6367302,0.0007277727,0.0068199364,,
1495,14,95,0.0006992817,14,95,0.00681425,14,95,-3.7136104,0.0006992817,0.00681425,,
1496,14,96,0.0006810427,14,96,0.0068199667,14,96,-3.789911,0.0006810427,0.0068199667,,
1497,14,97,0.0006735325,14,97,0.0068412237,14,97,-3.8694112,0.0006735325,0.0068412237,,
1498,14,98,0.00067585707,14,98,0.0068703475,14,98,-3.9503832,0.00067585707,0.0068703475,,
1499,14,99,0.00068479776,14,99,0.006895023,14,99,-4.029956,0.00068479776,0.006895023,,
1500,15,0,0.0007081628,15,0,0.010220048,15,0,-5.163888,0.0007081628,0.010220048,,
1501,15,1,0.00070780516,15,1,0.01003762,15,1,-3.9264665,0.00070780516,0.01003762,,
1502,15,2,0.0007144213,15,2,0.009800453,15,2,-3.0111134,0.0007144213,0.009800453,,
1503,15,3,0.0007301569,15,3,0.009502047,15,3,-2.3745275,0.0007301569,0.009502047,,
1504,15,4,0.00073206425,15,4,0.009108871,15,4,-1.9593115,0.00073206425,0.009108871,,
1505,15,5,0.00073319674,15,5,0.008727194,15,5,-1.6891227,0.00073319674,0.008727194,,
1506,15,6,0.000739336,15,6,0.008424311,15,6,-1.5266805,0.000739336,0.008424311,,
1507,15,7,0.00073850155,15,7,0.008213267,15,7,-1.4497268,0.00073850155,0.008213267,,
1508,15,8,0.0007312894,15,8,0.008085793,15,8,-1.436355,0.0007312894,0.008085793,,
1509,15,9,0.00072705746,15,9,0.008027163,15,9,-1.4639986,0.00072705746,0.008027163,,
1510,15,10,0.0007351637,15,10,0.008020405,15,10,-1.5102372,0.0007351637,0.008020405,,
1511,15,11,0.0007582903,15,11,0.008044281,15,11,-1.5586305,0.0007582903,0.008044281,,
1512,15,12,0.0007959008,15,12,0.0080639925,15,12,-1.606905,0.0007959008,0.0080639925,,
1513,15,13,0.0008506775,15,13,0.008090469,15,13,-1.6507217,0.0008506775,0.008090469,,
1514,15,14,0.00091820955,15,14,0.008132131,15,14,-1.6882797,0.00091820955,0.008132131,,
1515,15,15,0.000987649,15,15,0.008184693,15,15,-1.7204772,0.000987649,0.008184693,,
1516,15,16,0.0010714531,15,16,0.008249865,15,16,-1.7383533,0.0010714531,0.008249865,,
1517,15,17,0.0011819005,15,17,0.008341157,15,17,-1.7289135,0.0011819005,0.008341157,,
1518,15,18,0.0012914538,15,18,0.0084584225,15,18,-1.7030042,0.0012914538,0.0084584225,,
1519,15,19,0.0014058352,15,19,0.008594899,15,19,-1.6686848,0.0014058352,0.008594899,,
1520,15,20,0.0015261173,15,20,0.008706855,15,20,-1.631123,0.0015261173,0.008706855,,
1521,15,21,0.0016297698,15,21,0.008798048,15,21,-1.6077763,0.0016297698,0.008798048,,
1522,15,22,0.001685977,15,22,0.008867731,15,22,-1.6073995,0.001685977,0.008867731,,
1523,15,23,0.001693666,15,23,0.008920571,15,23,-1.6311269,0.001693666,0.008920571,,
1524,15,24,0.0017025471,15,24,0.008970647,15,24,-1.6693906,0.0017025471,0.008970647,,
1525,15,25,0.0018007159,15,25,0.009038447,15,25,-1.7025166,0.0018007159,0.009038447,,
1526,15,26,0.0020610094,15,26,0.009139083,15,26,-1.7078525,0.0020610094,0.009139083,,
1527,15,27,0.0024690628,15,27,0.009261322,15,27,-1.6724637,0.0024690628,0.009261322,,
1528,15,28,0.0029197335,15,28,0.009378587,15,28,-1.5976617,0.0029197335,0.009378587,,
1529,15,29,0.0033113956,15,29,0.009494693,15,29,-1.4922606,0.0033113956,0.009494693,,
1530,15,30,0.0035312176,15,30,0.009601313,15,30,-1.3842646,0.0035312176,0.009601313,,
1531,15,31,0.003512919,15,31,0.009689043,15,31,-1.2998668,0.003512919,0.009689043,,
1532,15,32,0.003267169,15,32,0.009749651,15,32,-1.2464709,0.003267169,0.009749651,,
1533,15,33,0.0028879046,15,33,0.009782025,15,33,-1.2127442,0.0028879046,0.009782025,,
1534,15,34,0.0024973154,15,34,0.009748516,15,34,-1.1805285,0.0024973154,0.009748516,,
1535,15,35,0.00219208,15,35,0.0096082045,15,35,-1.1379696,0.00219208,0.0096082045,,
1536,15,36,0.0020151734,15,36,0.009368763,15,36,-1.078037,0.0020151734,0.009368763,,
1537,15,37,0.0019610524,15,37,0.0091602225,15,37,-1.014578,0.0019610524,0.0091602225,,
1538,15,38,0.0019868612,15,38,0.009014315,15,38,-0.9578607,0.0019868612,0.009014315,,
1539,15,39,0.002041459,15,39,0.008915822,15,39,-0.9115696,0.002041459,0.008915822,,
1540,15,40,0.0020800233,15,40,0.008825994,15,40,-0.8772036,0.0020800233,0.008825994,,
1541,15,41,0.0020785928,15,41,0.008701261,15,41,-0.8547656,0.0020785928,0.008701261,,
1542,15,42,0.0020568967,15,42,0.008538976,15,42,-0.84334046,0.0020568967,0.008538976,,
1543,15,43,0.0020272732,15,43,0.008331379,15,43,-0.8399471,0.0020272732,0.008331379,,
1544,15,44,0.00197649,15,44,0.008100896,15,44,-0.8432919,0.00197649,0.008100896,,
1545,15,45,0.0019407272,15,45,0.007848978,15,45,-0.84373796,0.0019407272,0.007848978,,
1546,15,46,0.0019310117,15,46,0.007555605,15,46,-0.83421844,0.0019310117,0.007555605,,
1547,15,47,0.001937151,15,47,0.0071968967,15,47,-0.8099387,0.001937151,0.0071968967,,
1548,15,48,0.0019490719,15,48,0.006792792,15,48,-0.7763121,0.0019490719,0.006792792,,
1549,15,49,0.00194484,15,49,0.0063946466,15,49,-0.7518094,0.00194484,0.0063946466,,
1550,15,50,0.0018903613,15,50,0.0060281814,15,50,-0.7516189,0.0018903613,0.0060281814,,
1551,15,51,0.0017947555,15,51,0.0057434407,15,51,-0.7836825,0.0017947555,0.0057434407,,
1552,15,52,0.0016781092,15,52,0.005605981,15,52,-0.85340464,0.0016781092,0.005605981,,
1553,15,53,0.0015622973,15,53,0.0056521064,15,53,-0.95424384,0.0015622973,0.0056521064,,
1554,15,54,0.0014954209,15,54,0.005833458,15,54,-1.048181,0.0014954209,0.005833458,,
1555,15,55,0.0014442801,15,55,0.0060999487,15,55,-1.129845,0.0014442801,0.0060999487,,
1556,15,56,0.0014464259,15,56,0.0064048734,15,56,-1.1920811,0.0014464259,0.0064048734,,
1557,15,57,0.0015317798,15,57,0.006694494,15,57,-1.2277606,0.0015317798,0.006694494,,
1558,15,58,0.0016980767,15,58,0.0069248327,15,58,-1.2359291,0.0016980767,0.0069248327,,
1559,15,59,0.0019273758,15,59,0.00707374,15,59,-1.219912,0.0019273758,0.00707374,,
1560,15,60,0.002159357,15,60,0.0071344697,15,60,-1.1962315,0.002159357,0.0071344697,,
1561,15,61,0.0023471713,15,61,0.007145927,15,61,-1.179549,0.0023471713,0.007145927,,
1562,15,62,0.0024685264,15,62,0.007157857,15,62,-1.1806419,0.0024685264,0.007157857,,
1563,15,63,0.0025369525,15,63,0.0072226846,15,63,-1.2001128,0.0025369525,0.0072226846,,
1564,15,64,0.002551198,15,64,0.007360793,15,64,-1.2347431,0.002551198,0.007360793,,
1565,15,65,0.0025323033,15,65,0.007554631,15,65,-1.2698393,0.0025323033,0.007554631,,
1566,15,66,0.0025360584,15,66,0.007790011,15,66,-1.2842534,0.0025360584,0.007790011,,
1567,15,67,0.0025830865,15,67,0.008053369,15,67,-1.275138,0.0025830865,0.008053369,,
1568,15,68,0.0027049184,15,68,0.008337114,15,68,-1.2443988,0.0027049184,0.008337114,,
1569,15,69,0.002937913,15,69,0.008623921,15,69,-1.1949449,0.002937913,0.008623921,,
1570,15,70,0.003338635,15,70,0.008869271,15,70,-1.1211666,0.003338635,0.008869271,,
1571,15,71,0.0039084554,15,71,0.008962535,15,71,-1.0134025,0.0039084554,0.008962535,,
1572,15,72,0.0046503544,15,72,0.008863414,15,72,-0.8566137,0.0046503544,0.008863414,,
1573,15,73,0.0054400563,15,73,0.00857126,15,73,-0.65691715,0.0054400563,0.00857126,,
1574,15,74,0.006399572,15,74,0.008221159,15,74,-0.40049765,0.006399572,0.008221159,,
1575,15,75,0.007351935,15,75,0.007928553,15,75,-0.13408245,0.007351935,0.007928553,,
1576,15,76,0.0074095726,15,76,0.007698726,15,76,-0.07130811,0.0074095726,0.007698726,,
1577,15,77,0.0062569976,15,77,0.0076319734,15,77,-0.35270402,0.0062569976,0.0076319734,,
1578,15,78,0.0045948625,15,78,0.007689807,15,78,-0.7977304,0.0045948625,0.007689807,,
1579,15,79,0.003289342,15,79,0.0075216065,15,79,-1.1799772,0.003289342,0.0075216065,,
1580,15,80,0.0024174452,15,80,0.007156022,15,80,-1.6225992,0.0024174452,0.007156022,,
1581,15,81,0.0019162297,15,81,0.0069077983,15,81,-2.1761644,0.0019162297,0.0069077983,,
1582,15,82,0.001660943,15,82,0.0068338797,15,82,-2.81571,0.001660943,0.0068338797,,
1583,15,83,0.0015944242,15,83,0.006839284,15,83,-2.9503767,0.0015944242,0.006839284,,
1584,15,84,0.0015462637,15,84,0.006848188,15,84,-2.9755504,0.0015462637,0.006848188,,
1585,15,85,0.0014938712,15,85,0.006855859,15,85,-3.0069087,0.0014938712,0.006855859,,
1586,15,86,0.0014368892,15,86,0.006861261,15,86,-3.0442827,0.0014368892,0.006861261,,
1587,15,87,0.0013750792,15,87,0.0068642283,15,87,-3.0877926,0.0013750792,0.0068642283,,
1588,15,88,0.001308918,15,88,0.0068661105,15,88,-3.1385388,0.001308918,0.0068661105,,
1589,15,89,0.0012398362,15,89,0.0068692137,15,89,-3.1983395,0.0012398362,0.0068692137,,
1590,15,90,0.0011715293,15,90,0.0068747965,15,90,-3.2672307,0.0011715293,0.0068747965,,
1591,15,91,0.0011090636,15,91,0.0068814806,15,91,-3.341815,0.0011090636,0.0068814806,,
1592,15,92,0.0010557175,15,92,0.00688508,15,92,-3.416375,0.0010557175,0.00688508,,
1593,15,93,0.0010134578,15,93,0.006881678,15,93,-3.485171,0.0010134578,0.006881678,,
1594,15,94,0.0009822845,15,94,0.0068719494,15,94,-3.546507,0.0009822845,0.0068719494,,
1595,15,95,0.00096184015,15,95,0.006863311,15,95,-3.602998,0.00096184015,0.006863311,,
1596,15,96,0.0009520054,15,96,0.0068659633,15,96,-3.6590157,0.0009520054,0.0068659633,,
1597,15,97,0.000952363,15,97,0.0068840776,15,97,-3.7155674,0.000952363,0.0068840776,,
1598,15,98,0.00096052885,15,98,0.006910291,15,98,-3.768715,0.00096052885,0.006910291,,
1599,15,99,0.0009742379,15,99,0.006932406,15,99,-3.8133757,0.0009742379,0.006932406,,
1600,16,0,0.00071305037,16,0,0.009863433,16,0,-4.2887254,0.00071305037,0.009863433,,
1601,16,1,0.0007048249,16,1,0.009695963,16,1,-3.3611352,0.0007048249,0.009695963,,
1602,16,2,0.0006971359,16,2,0.009471953,16,2,-2.6527267,0.0006971359,0.009471953,,
